"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"3f561339-6ef1-4ec1-afac-8be94a834740","AD29:30.jpg","29r6","rect:x=1723,y=1402,w=127,h=174","","","","","","","","","","","",""
"d6edf83b-1534-4a11-927b-763283b336fd","AD29:30.jpg","29r4","rect:x=1715,y=981,w=121,h=100","","","","","","","","","","","",""
"352f709f-11ba-4ffd-9a7c-12d8f7559a90","AD29:30.jpg","29r1","rect:x=1720,y=440,w=108,h=165","","","","","","","","","","","",""
"9c82875c-4018-409b-8c82-ef8aca4529e4","AD29:30.jpg","29r24","rect:x=1538,y=2735,w=116,h=138","","","","","","","","","","","",""
"0464063e-6d0d-4ce2-9e78-5d6da055ce2c","AD29:30.jpg","29r21","rect:x=1538,y=2159,w=107,h=131","","","","","","","","","","","",""
"191b8d2b-b700-45dc-aafa-1b0d915763b2","AD29:30.jpg","29r23","rect:x=1538,y=2541,w=111,h=131","","","","","","","","","","","",""
"c1a1b26b-9790-4684-9f16-4eab70093e22","AD29:30.jpg","29r18","rect:x=1532,y=1504,w=114,h=135","","","","","","","","","","","",""
"a43cde45-b3cf-46ec-80e9-6ea087f9ee51","AD29:30.jpg","29r38","rect:x=1162,y=573,w=125,h=121","","","","","","","","","","","",""
"48d709cf-3a15-4491-995f-42274d1a54be","AD29:30.jpg","29r27","rect:x=1344,y=691,w=114,h=92","","","","","","","","","","","",""
"fc7db2ed-ad11-4dcd-9820-1131dfc8b81b","AD29:30.jpg","29r29","rect:x=1344,y=1136,w=117,h=109","","","","","","","","","","","",""
"a9fd840d-6218-422e-b3c9-abcc19a6bf85","AD29:30.jpg","29r26","rect:x=1341,y=562,w=114,h=102","","","","","","","","","","","",""
"5c811ccc-133a-4e82-990b-81eba4300b12","AD29:30.jpg","30r32","rect:x=429,y=1568,w=138,h=109","","","","","","","","","","","",""
"3115bc9f-95ed-486b-9a73-66ca2204f81e","AD29:30.jpg","30r34","rect:x=431,y=1991,w=123,h=112","","","","","","","","","","","",""
"7fb6b1c7-5008-4e5f-befa-eb4162070031","AD29:30.jpg","30r25","rect:x=610,y=2798,w=157,h=122","","","","","","","","","","","",""
"5f9c38b4-bb78-49fd-b10a-8892b39adbf4","AD29:30.jpg","30r17","rect:x=618,y=1169,w=122,h=135","","","","","","","","","","","",""
"14c83e00-d64e-4e47-a955-f79242006412","AD29:30.jpg","30r8","rect:x=804,y=1962,w=133,h=107","","","","","","","","","","","",""
"ac39835c-a054-41c0-95b3-78c46c58b8cc","AD29:30.jpg","30r11","rect:x=783,y=2516,w=170,h=133","","","","","","","","","","","",""
