"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"324112e3-528b-4dde-af28-fddd598feace","AD25:26.jpg","25r20","rect:x=1563,y=1693,w=116,h=170","","","","","","","","","","","",""
"9c747104-1e9d-47f6-9f67-b3d6a6d4e9d4","AD25:26.jpg","25r18","rect:x=1557,y=1282,w=115,h=126","","","","","","","","","","","",""
"c5db26ad-0e3d-4940-8ad4-0b4bf97485d0","AD25:26.jpg","25r12","rect:x=1737,y=2586,w=117,h=99","","","","","","","","","","","",""
"52aa12ed-3287-4236-9af5-fcbd637ceb30","AD25:26.jpg","25r14","rect:x=1561,y=488,w=113,h=95","","","","","","","","","","","",""
"5aede525-cb0a-45ec-b27b-4ab86281d597","AD25:26.jpg","26r7","rect:x=868,y=1701,w=119,h=164","","","","","","","","","","","",""
"3219c4a9-f323-48ba-bd0f-27c84f91315d","AD25:26.jpg","26r20","rect:x=669,y=1525,w=130,h=132","","","","","","","","","","","",""
"77e4dce9-38af-42ff-8d24-170aa79ba19d","AD25:26.jpg","26r5","rect:x=872,y=1319,w=123,h=125","","","","","","","","","","","",""
"d6234e11-535a-445f-8d2b-e1a7201b53a3","AD25:26.jpg","26r33","rect:x=504,y=1643,w=124,h=145","","","","","","","","","","","",""
"08ed12cc-7c24-40f8-af87-abb21d11e2d4","AD25:26.jpg","26r39","rect:x=315,y=264,w=153,h=131","","","","","","","","","","","",""
"1360d8a4-7899-4243-aa6f-9efec3439282","AD25:26.jpg","25r19","rect:x=1563,y=1466,w=107,h=167","","","","","","","","","","","",""
"ffe3c085-dc15-4576-ac84-69eb8e07e071","AD25:26.jpg","25r25","rect:x=1399,y=255,w=97,h=97","","","","","","","","","","","",""
"ee3f3cca-b964-441f-a264-0bb5a5a48c03","AD25:26.jpg","25r35","rect:x=1382,y=1913,w=143,h=97","","","","","","","","","","","",""
"f2b1ac06-798f-4a5b-a66c-c5eb4278fded","AD25:26.jpg","26r29","rect:x=504,y=919,w=114,h=96","","","","","","","","","","","",""
"828173bf-4df1-4a1e-b259-41730cec49bc","AD25:26.jpg","25r42","rect:x=1210,y=768,w=124,h=172","","","","","","","","","","","",""
"b8533b0d-3fa4-42fe-8eed-de99c5c43db0","AD25:26.jpg","25r1","rect:x=1747,y=370,w=114,h=172","","","","","","","","","","","",""
"a8869535-cc9a-4859-a9fe-93e3bf65335f","AD25:26.jpg","25r2","rect:x=1745,y=595,w=120,h=133","","","","","","","","","","","",""
"66666949-dfcf-400f-baf5-5b4620baf826","AD25:26.jpg","25r34","rect:x=1388,y=1682,w=137,h=149","","","","","","","","","","","",""
"61240f75-5e36-4b78-a9f2-3d5e434f8442","AD25:26.jpg","25r33","rect:x=1390,y=1477,w=128,h=108","","","","","","","","","","","",""
"350fdf66-5895-40cb-a26a-e8027da5c7c9","AD25:26.jpg","26r21","rect:x=667,y=1764,w=136,h=104","","","","","","","","","","","",""
"774a65c9-67e6-4004-9f17-340e41883674","AD25:26.jpg","26r11","rect:x=856,y=2442,w=125,h=104","","","","","","","","","","","",""
"2f9bd121-06c7-4083-ba04-ac9dee181970","AD25:26.jpg","26r18","rect:x=677,y=1141,w=114,h=101","","","","","","","","","","","",""
"280c8007-6c6c-466f-a671-25ca54cd90cf","AD25:26.jpg","26r15","rect:x=669,y=619,w=120,h=79","","","","","","","","","","","",""
"6dd9b38b-1c9d-4674-9639-f38ce4442b40","AD25:26.jpg","26r37","rect:x=500,y=2328,w=124,h=125","","","","","","","","","","","",""
"29d59ad8-6239-4118-88fa-f7a42da238ac","AD25:26.jpg","26r1","rect:x=860,y=398,w=123,h=182","","","","","","","","","","","",""
"86fc785a-6147-4310-9dc0-be761cad5e32","AD25:26.jpg","26r38","rect:x=508,y=2529,w=126,h=138","","","","","","","","","","","",""
"030d31e5-0e4b-47a5-98e3-114469106e31","AD25:26.jpg","26r25","rect:x=685,y=2575,w=142,h=163","","","","","","","","","","","",""
"10c8e45e-aacd-4a75-9ac4-897e986d45ea","AD25:26.jpg","25r17","rect:x=1557,y=1052,w=122,h=157","","","","","","","","","","","",""
"24c96e8d-4464-4fad-90b1-619ef1c83ad6","AD25:26.jpg","25r21","rect:x=1567,y=1920,w=112,h=114","","","","","","","","","","","",""
"55d87ece-f820-4686-b1bd-b24053f47182","AD25:26.jpg","25r10","rect:x=1749,y=2214,w=107,h=155","","","","","","","","","","","",""
"348ea370-b6ec-4abd-ae41-abe07ea22ed4","AD25:26.jpg","26r12","rect:x=864,y=2660,w=125,h=95","","","","","","","","","","","",""
"5d792933-6cf2-4fd2-bfa0-a8fda1be2528","AD25:26.jpg","26r13","rect:x=675,y=266,w=114,h=125","","","","","","","","","","","",""
"48ea9e19-0a40-4986-aeeb-9a2891072deb","AD25:26.jpg","26r16","rect:x=673,y=764,w=118,h=141","","","","","","","","","","","",""
"f7c07561-358e-4742-ae51-870d49ba8521","AD25:26.jpg","26r26","rect:x=514,y=264,w=104,h=151","","","","","","","","","","","",""
"50203b11-59a3-47d1-844a-7de045a85251","AD25:26.jpg","25r8","rect:x=1741,y=1830,w=124,h=117","","","","","","","","","","","",""
"eb85e3ab-1b67-43db-8dc7-5586f98955bd","AD25:26.jpg","25r36","rect:x=1390,y=2085,w=116,h=138","","","","","","","","","","","",""
"723c2752-54f6-4bd9-ab39-6ac698798103","AD25:26.jpg","25r27","rect:x=1399,y=458,w=105,h=136","","","","","","","","","","","",""
"b9854b14-1e77-431e-aa6b-3f462d56dd54","AD25:26.jpg","25r41","rect:x=1219,y=603,w=111,h=113","","","","","","","","","","","",""
