"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"b6ba44d8-9eab-49a2-9f94-2a1f08e62c8a","AD15:16.jpg","15r1","rect:x=1781,y=312,w=108,h=118","","","","","","","","","","","",""
"9807bc8a-0a05-4cc5-b7c2-87b106d74030","AD15:16.jpg","15r6","rect:x=1781,y=1192,w=110,h=118","","","","","","","","","","","",""
"ce0da4aa-de31-41eb-93ed-73a988dee398","AD15:16.jpg","15r2","rect:x=1785,y=464,w=102,h=123","","","","","","","","","","","",""
"5f403d6d-d2d3-4539-8f35-d92e8446b7bb","AD15:16.jpg","15r10","rect:x=1783,y=1952,w=110,h=99","","","","","","","","","","","",""
"4acd9a3f-9eab-4ceb-bd84-b21ef4218103","AD15:16.jpg","15r16","rect:x=1610,y=522,w=108,h=142","","","","","","","","","","","",""
"a5faf268-f049-46c1-89e1-c154cd77aa54","AD15:16.jpg","15r30","rect:x=1424,y=1079,w=105,h=130","","","","","","","","","","","",""
"b64a047a-8b0a-4c2e-a439-abaa9a94e85a","AD15:16.jpg","16r8","rect:x=890,y=1799,w=108,h=165","","","","","","","","","","","",""
"5eedd020-a889-471d-8a6d-3994107a590c","AD15:16.jpg","16r16","rect:x=717,y=720,w=110,h=151","","","","","","","","","","","",""
"1b9ca870-91f5-4d2c-84fc-889391f27471","AD15:16.jpg","16r19","rect:x=705,y=1367,w=112,h=102","","","","","","","","","","","",""
"4c99a2f5-e648-4935-ac5e-b2e268d83c62","AD15:16.jpg","16r31","rect:x=531,y=1096,w=102,h=143","","","","","","","","","","","",""
"12ad2d1c-62a4-483e-9c4f-4eb3df0721df","AD15:16.jpg","16r40","rect:x=352,y=311,w=102,h=147","","","","","","","","","","","",""
"9397af6b-a608-4dcf-90d7-b5d407ea48d0","AD15:16.jpg","16r30","rect:x=527,y=935,w=108,h=104","","","","","","","","","","","",""
"b4b1530c-6473-4e59-828d-b05428ba3954","AD15:16.jpg","16r1","rect:x=898,y=428,w=100,h=145","","","","","","","","","","","",""
"69cc50c7-6d18-434e-bf24-739f7018c191","AD15:16.jpg","16r38","rect:x=529,y=2518,w=113,h=133","","","","","","","","","","","",""
"f89f4254-ad25-4e3c-bde4-49b79d795c73","AD15:16.jpg","15r36","rect:x=1417,y=2196,w=103,h=113","","","","","","","","","","","",""
"38eec4bb-fc94-4e68-a8e9-b61103f6aa3d","AD15:16.jpg","15r26","rect:x=1421,y=333,w=115,h=202","","","","","","","","","","","",""
"140ebe3f-8559-47b0-864d-672364ba01b1","AD15:16.jpg","15r24","rect:x=1604,y=2348,w=109,h=160","","","","","","","","","","","",""
"56d00d68-5698-47ea-a380-d9822c70464e","AD15:16.jpg","15r39","rect:x=1242,y=326,w=99,h=154","","","","","","","","","","","",""
"d19b9aa7-61f2-4842-835e-32688be9d07f","AD15:16.jpg","16r9","rect:x=886,y=2052,w=114,h=184","","","","","","","","","","","",""
"866e9b1c-131e-4023-a697-a1b14bb6f0b1","AD15:16.jpg","16r4","rect:x=894,y=1085,w=111,h=125","","","","","","","","","","","",""
"9f9b7a23-0a0b-464d-9781-7a94b4277eb6","AD15:16.jpg","16r15","rect:x=723,y=504,w=102,h=124","","","","","","","","","","","",""
"837c280d-795a-4a30-ad9f-e3a9fa336f51","AD15:16.jpg","16r21","rect:x=709,y=1722,w=106,h=165","","","","","","","","","","","",""
"a4b4d2fa-38aa-4686-8155-66f1ed7b1306","AD15:16.jpg","15r5","rect:x=1780,y=1002,w=110,h=120","","","","","","","","","","","",""
"ea1329fc-0bf6-4ab2-afdf-5b220a7173bf","AD15:16.jpg","15r19","rect:x=1600,y=1166,w=109,h=177","","","","","","","","","","","",""
"80fec30a-c0e0-4273-b0db-693567ab8375","AD15:16.jpg","15r11","rect:x=1781,y=2075,w=109,h=133","","","","","","","","","","","",""
"de3bd840-abdb-40ef-a92a-9e597bcc2e49","AD15:16.jpg","16r29","rect:x=529,y=768,w=104,h=102","","","","","","","","","","","",""
"e60adef2-d876-43e6-babf-8c2cdc8480f9","AD15:16.jpg","16r35","rect:x=533,y=1943,w=108,h=139","","","","","","","","","","","",""
"1e12acd9-4d52-41d5-9d75-f681747facf2","AD15:16.jpg","15r23","rect:x=1597,y=2109,w=118,h=166","","","","","","","","","","","",""
"8323be36-f467-4ab9-84f1-dd697038636a","AD15:16.jpg","15r9","rect:x=1784,y=1768,w=110,h=138","","","","","","","","","","","",""
"8640e8bd-6728-495e-abf7-4862df719e97","AD15:16.jpg","15r25","rect:x=1607,y=2571,w=108,h=143","","","","","","","","","","","",""
"b4a457e9-f4a4-4050-902e-be6060e300e0","AD15:16.jpg","15r17","rect:x=1612,y=707,w=104,h=121","","","","","","","","","","","",""
"8380cd36-6dfa-4117-ac78-830baa173c37","AD15:16.jpg","15r35","rect:x=1420,y=2043,w=102,h=125","","","","","","","","","","","",""
"95079735-8096-499b-97f7-cf3cbc773cf4","AD15:16.jpg","15r40","rect:x=1240,y=518,w=102,h=177","","","","","","","","","","","",""
"d935ebb8-15d0-489f-a091-8137e34731e3","AD15:16.jpg","15r29","rect:x=1424,y=928,w=106,h=109","","","","","","","","","","","",""
"27a00111-c4af-494f-90d8-da380ead10d9","AD15:16.jpg","16r20","rect:x=709,y=1542,w=108,h=116","","","","","","","","","","","",""
"5d12a1a9-2e30-45ac-94da-3ecce48e2022","AD15:16.jpg","16r23","rect:x=715,y=2125,w=106,h=94","","","","","","","","","","","",""
"2cca1053-ecc1-46ed-8c73-64906b36a02d","AD15:16.jpg","16r24","rect:x=725,y=2323,w=100,h=155","","","","","","","","","","","",""
"85c79315-f51b-4128-8668-da44cdc77b08","AD15:16.jpg","16r26","rect:x=723,y=2715,w=108,h=112","","","","","","","","","","","",""
"675c2ae2-1873-49ee-bd70-d48b3ed398e5","AD15:16.jpg","16r33","rect:x=531,y=1521,w=106,h=142","","","","","","","","","","","",""
"6177b9a2-583b-48db-ad23-0bfd669b60d2","AD15:16.jpg","16r17","rect:x=711,y=967,w=108,h=112","","","","","","","","","","","",""
"1f8b058c-98f1-4d8c-948e-d71de77084a9","AD15:16.jpg","16r37","rect:x=535,y=2330,w=104,h=125","","","","","","","","","","","",""
"b9601ace-fd21-434e-9dba-83d5a6e6eb53","AD15:16.jpg","15r4","rect:x=1780,y=857,w=113,h=100","","","","","","","","","","","",""
"91e4232d-8eb1-42f6-aeed-4f9a7dbdc3e6","AD15:16.jpg","15r3","rect:x=1781,y=671,w=105,h=131","","","","","","","","","","","",""
"822c220e-2a00-4d5c-92b5-ee591aeb0a7d","AD15:16.jpg","15r22","rect:x=1599,y=1884,w=110,h=156","","","","","","","","","","","",""
"635dfa00-3d5b-4a41-83e2-1481118bd3d9","AD15:16.jpg","15r21","rect:x=1597,y=1691,w=108,h=137","","","","","","","","","","","",""
"4d9b1a11-4257-4f90-93eb-9657c195ec74","AD15:16.jpg","15r31","rect:x=1426,y=1276,w=100,h=133","","","","","","","","","","","",""
"9d8abadb-e4cd-42db-bf22-61bab1bd4456","AD15:16.jpg","15r33","rect:x=1426,y=1694,w=99,h=112","","","","","","","","","","","",""
"cfcd9851-6992-4651-94cc-2de1a681b614","AD15:16.jpg","15r28","rect:x=1424,y=751,w=105,h=146","","","","","","","","","","","",""
"060cb9ed-8e5e-4b0e-9240-83acab20a166","AD15:16.jpg","16r22","rect:x=715,y=1923,w=104,h=127","","","","","","","","","","","",""
"0de72c2b-b430-466b-9aae-39221f9ac36a","AD15:16.jpg","16r13","rect:x=888,y=2760,w=102,h=159","","","","","","","","","","","",""
"92dbe825-32c7-4ec8-95cc-9e7adeed82e1","AD15:16.jpg","16r32","rect:x=529,y=1300,w=110,h=147","","","","","","","","","","","",""
"eaf11263-6880-4987-8776-f8b0e6bf08ee","AD15:16.jpg","15r18","rect:x=1604,y=909,w=111,h=188","","","","","","","","","","","",""
"24b484f2-c649-4f4f-a25b-7b83958d7eb4","AD15:16.jpg","15r12","rect:x=1785,y=2269,w=102,h=178","","","","","","","","","","","",""
"4a37c7ef-44fa-4b4c-8c53-3d00214927ee","AD15:16.jpg","15r13","rect:x=1778,y=2502,w=109,h=143","","","","","","","","","","","",""
"16289188-5f84-4abe-bd94-5f8bdb33c7f1","AD15:16.jpg","16r2","rect:x=894,y=624,w=111,h=153","","","","","","","","","","","",""
"12c0546e-1962-4a2e-a0be-4083b428fb41","AD15:16.jpg","16r6","rect:x=896,y=1416,w=102,h=146","","","","","","","","","","","",""
"7a6ffae7-1465-49f5-826e-5fcbd2f901c6","AD15:16.jpg","16r7","rect:x=888,y=1589,w=112,h=153","","","","","","","","","","","",""
