"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"938cca66-7970-4fa5-a1f8-0bb8a1a5ad03","AD13:14.jpg","13r5","rect:x=1736,y=1269,w=105,h=163","","","","","","","","","","","",""
"51fe6b10-991e-4e9a-b534-327dad006744","AD13:14.jpg","14r2","rect:x=823,y=723,w=116,h=148","","","","","","","","","","","",""
"a54efffd-03c1-4b25-9794-8f6494641691","AD13:14.jpg","14r19","rect:x=646,y=1613,w=112,h=129","","","","","","","","","","","",""
"1fed7ba7-c5fe-4e2b-9a34-af153ec51e18","AD13:14.jpg","14r22","rect:x=651,y=2157,w=109,h=124","","","","","","","","","","","",""
"33e1a08d-f257-4175-bf82-11b9c285e7de","AD13:14.jpg","14r24","rect:x=657,y=2546,w=109,h=124","","","","","","","","","","","",""
"92335b91-c884-4d57-999c-9e48c0c253d0","AD13:14.jpg","13r28","rect:x=1373,y=928,w=106,h=139","","","","","","","","","","","",""
"7e3736d3-6766-46c7-9555-726534b6d85f","AD13:14.jpg","13r25","rect:x=1369,y=319,w=105,h=150","","","","","","","","","","","",""
"9cdd634e-c02d-40e8-aad1-eee8b5a36ace","AD13:14.jpg","13r16","rect:x=1544,y=988,w=119,h=171","","","","","","","","","","","",""
"3839596d-4a29-499f-988f-54cd6014a559","AD13:14.jpg","13r9","rect:x=1727,y=2099,w=115,h=161","","","","","","","","","","","",""
"638a20f2-1abb-4d2c-adad-f80f9eadd3cb","AD13:14.jpg","13r8","rect:x=1723,y=1883,w=119,h=121","","","","","","","","","","","",""
"617a61f2-c8b6-4e96-a14d-60095978d492","AD13:14.jpg","14r43","rect:x=279,y=798,w=118,h=140","","","","","","","","","","","",""
"3467c57f-f52f-43b5-8b68-bb1241cd7be4","AD13:14.jpg","14r4","rect:x=823,y=1203,w=116,h=164","","","","","","","","","","","",""
"38d0ab5e-5a7e-4ef9-abc4-b3d29e7346ed","AD13:14.jpg","14r3","rect:x=823,y=948,w=118,h=187","","","","","","","","","","","",""
"14952342-7195-4f01-9d69-0ea84ab51992","AD13:14.jpg","14r10","rect:x=827,y=2508,w=110,h=212","","","","","","","","","","","",""
"b293b1b3-23aa-4f79-b9b9-6a1c25fcfaf5","AD13:14.jpg","14r20","rect:x=648,y=1771,w=105,h=137","","","","","","","","","","","",""
"a2b0ae72-0b94-47fe-8d58-b45fb36d2828","AD13:14.jpg","14r30","rect:x=463,y=1057,w=105,h=139","","","","","","","","","","","",""
"d1e9aec8-6976-4ee5-9849-c13719b1646d","AD13:14.jpg","14r36","rect:x=465,y=1953,w=116,h=59","","","","","","","","","","","",""
"db33d0f3-3bfa-4aac-a251-6b3c97db4808","AD13:14.jpg","14r17","rect:x=642,y=1282,w=118,h=152","","","","","","","","","","","",""
"9f2c6c50-6dfa-4831-ac97-bd80071143ac","AD13:14.jpg","14r16","rect:x=646,y=1013,w=114,h=216","","","","","","","","","","","",""
"86246465-7ae2-4a02-b13e-c9bdb3dd7f08","AD13:14.jpg","13r33","rect:x=1387,y=1929,w=108,h=157","","","","","","","","","","","",""
"4bd6e694-cdaa-44b0-86ba-f6be1a6e8ac8","AD13:14.jpg","13r7","rect:x=1731,y=1685,w=110,h=121","","","","","","","","","","","",""
"e2f555cb-9d8a-4ca9-8498-0a4337d438a9","AD13:14.jpg","13r6","rect:x=1731,y=1487,w=108,h=148","","","","","","","","","","","",""
"61b7dad7-0505-4ca1-953a-56ec35bd537e","AD13:14.jpg","13r11","rect:x=1729,y=2504,w=113,h=147","","","","","","","","","","","",""
"f1fa5322-0f0b-4a0a-b586-a4d65bda2725","AD13:14.jpg","13r1","rect:x=1732,y=462,w=109,h=172","","","","","","","","","","","",""
"544be690-8db3-445e-a93e-c3663fb5a9b8","AD13:14.jpg","14r28","rect:x=463,y=729,w=105,h=133","","","","","","","","","","","",""
"fe9b7cb3-c60f-4d45-88cb-6811c1a7f380","AD13:14.jpg","14r27","rect:x=463,y=522,w=107,h=168","","","","","","","","","","","",""
"74ffc4a5-dc5a-4d78-9de7-35d45680bb32","AD13:14.jpg","14r40","rect:x=472,y=2573,w=111,h=133","","","","","","","","","","","",""
"038fa3f2-995a-4db1-ac6d-519c2ce41c1d","AD13:14.jpg","14r33","rect:x=458,y=1563,w=121,h=112","","","","","","","","","","","",""
"70434538-577c-406a-8fb3-0ebce7e362b4","AD13:14.jpg","14r14","rect:x=651,y=646,w=107,h=125","","","","","","","","","","","",""
"f867eee5-7eae-491a-9827-3b919fa2fd87","AD13:14.jpg","13r26","rect:x=1373,y=506,w=106,h=159","","","","","","","","","","","",""
"5e8210c5-7375-4dd4-b7ed-4cbde0851d21","AD13:14.jpg","13r24","rect:x=1545,y=2598,w=112,h=135","","","","","","","","","","","",""
"278c5b00-1e2d-4dd2-ae6d-11bf1cfa83ac","AD13:14.jpg","13r18","rect:x=1538,y=1377,w=114,h=137","","","","","","","","","","","",""
"b22a3ba8-fd70-4fcf-b1c3-ac5ec602746f","AD13:14.jpg","13r14","rect:x=1544,y=521,w=121,h=168","","","","","","","","","","","",""
"86583f0f-df49-4da2-9794-0d3f66f1aef5","AD13:14.jpg","13r12","rect:x=1731,y=2708,w=113,h=126","","","","","","","","","","","",""
"9840d1b2-9547-429b-8ade-84d6ec08a24a","AD13:14.jpg","13r34","rect:x=1392,y=2143,w=107,h=141","","","","","","","","","","","",""
"670d6ea7-841b-4b17-aad6-a8ac12e22bbf","AD13:14.jpg","14r1","rect:x=821,y=461,w=120,h=183","PLACE","","","","","","","UNVERIFIED","","","",""
"badce03f-e60c-4c43-ab07-f08e5df22b2c","AD13:14.jpg","14r13","rect:x=651,y=480,w=102,h=133","","","","","","","","","","","",""
"095abcf7-eaa1-4415-94f9-909710b263a8","AD13:14.jpg","14r5","rect:x=825,y=1417,w=112,h=127","","","","","","","","","","","",""
"15eef181-f214-47e6-a099-58361aa7f160","AD13:14.jpg","14r8","rect:x=830,y=2057,w=109,h=211","","","","","","","","","","","",""
"5ae483c6-11b9-4506-ad50-f0a26fc103bd","AD13:14.jpg","14r18","rect:x=642,y=1454,w=109,h=120","","","","","","","","","","","",""
"8f3bee7c-b704-4e2f-8a43-63d843190a03","AD13:14.jpg","14r21","rect:x=648,y=1954,w=110,h=135","","","","","","","","","","","",""
"7816fa7a-efc3-4ae2-aed9-3093faa661f7","AD13:14.jpg","14r25","rect:x=662,y=2694,w=111,h=168","","","","","","","","","","","",""
"62b4a0f4-118d-4927-a78c-4386cf2865f4","AD13:14.jpg","14r26","rect:x=463,y=330,w=105,h=142","","","","","","","","","","","",""
"e92e1ad1-9e04-478c-a00f-d3f934d40593","AD13:14.jpg","14r38","rect:x=465,y=2228,w=111,h=135","","","","","","","","","","","",""
"2f7054bd-504d-4aba-882b-34814715c6a1","AD13:14.jpg","14r35","rect:x=461,y=1885,w=118,h=66","","","","","","","","","","","",""
"4bfd1ae6-a3cb-4662-aaad-a4a7df23ab6f","AD13:14.jpg","14r41","rect:x=282,y=322,w=111,h=197","","","","","","","","","","","",""
"8be0c0d8-c38d-4d3d-8777-dee6cd225fa3","AD13:14.jpg","14r15","rect:x=651,y=827,w=109,h=112","","","","","","","","","","","",""
"93efe246-49ad-482d-8135-5aec035fc086","AD13:14.jpg","13r29","rect:x=1375,y=1100,w=108,h=167","","","","","","","","","","","",""
"eaa72cb6-f24f-4488-98f0-8329c83e4a46","AD13:14.jpg","13r20","rect:x=1540,y=1800,w=110,h=143","","","","","","","","","","","",""
"215b98aa-40c0-414a-8bc3-ac5f025719b2","AD13:14.jpg","13r17","rect:x=1544,y=1192,w=115,h=111","","","","","","","","","","","",""
"846db723-7012-4fd3-acf0-18238246f2b6","AD13:14.jpg","13r13","rect:x=1545,y=304,w=110,h=160","","","","","","","","","","","",""
"84c95899-bebc-4ae3-97f1-9e3b108dae9e","AD13:14.jpg","14r31","rect:x=465,y=1236,w=105,h=144","","","","","","","","","","","",""
"63394176-34e2-4a6d-8663-8d21316bfe9a","AD13:14.jpg","13r4","rect:x=1736,y=1060,w=101,h=188","","","","","","","","","","","",""
"c9771131-d737-4661-a5ef-122d7b337116","AD13:14.jpg","13r2","rect:x=1732,y=702,w=109,h=125","","","","","","","","","","","",""
"e6a81d7c-2c88-48ee-91aa-b2e5517149e1","AD13:14.jpg","13r3","rect:x=1734,y=862,w=110,h=154","","","","","","","","","","","",""
"f90f47b5-f3e5-4c24-867b-85bc9beccee2","AD13:14.jpg","14r11","rect:x=832,y=2755,w=109,h=157","","","","","","","","","","","",""
"c30f59a5-77fa-4f65-bc85-7b59735bfa78","AD13:14.jpg","14r12","rect:x=642,y=325,w=116,h=131","","","","","","","","","","","",""
"4a9096de-0653-4bd0-bedc-70c4090183ce","AD13:14.jpg","14r9","rect:x=832,y=2336,w=102,h=135","","","","","","","","","","","",""
"f50eb824-5987-46e3-8682-dfdea836a8e2","AD13:14.jpg","14r23","rect:x=657,y=2316,w=114,h=147","","","","","","","","","","","",""
"bd9642af-f840-450d-a45f-82c262deb671","AD13:14.jpg","13r34","rect:x=458,y=1750,w=134,h=137","","","","","","","","","","","",""
"aec2753c-cc35-4935-a9cc-ceebbc47433f","AD13:14.jpg","14r29","rect:x=465,y=897,w=107,h=129","","","","","","","","","","","",""
"946a73ff-5f47-4f44-9bf1-4540cd5546ff","AD13:14.jpg","14r37","rect:x=463,y=2018,w=113,h=134","","","","","","","","","","","",""
"b863da40-ad82-4d30-9643-41607141b597","AD13:14.jpg","14r7","rect:x=825,y=1821,w=116,h=174","","","","","","","","","","","",""
"9117c596-2d9e-431c-af69-4df66aa7dd60","AD13:14.jpg","14r6","rect:x=830,y=1602,w=109,h=151","","","","","","","","","","","",""
"4ad7d6f2-61a2-4b06-8932-4f00d09c8d5f","AD13:14.jpg","14r39","rect:x=469,y=2387,w=110,h=147","","","","","","","","","","","",""
"01bf5136-0921-47b1-ac76-204201ae98bf","AD13:14.jpg","14r42","rect:x=279,y=569,w=110,h=207","","","","","","","","","","","",""
"be075019-9d48-4324-94d8-d262bbf61dba","AD13:14.jpg","14r32","rect:x=465,y=1419,w=114,h=116","","","","","","","","","","","",""
"86f5b59b-24de-4e6e-bc78-d0873c96225c","AD13:14.jpg","13r32","rect:x=1385,y=1756,w=112,h=130","","","","","","","","","","","",""
"25bf99f2-fbb7-44ae-9bde-65ea04d5a7b1","AD13:14.jpg","13r31","rect:x=1378,y=1529,w=113,h=170","","","","","","","","","","","",""
"47062036-46a2-4281-b03b-d268b5a0176c","AD13:14.jpg","13r30","rect:x=1378,y=1316,w=110,h=154","","","","","","","","","","","",""
"f0d5d564-0ab4-447b-8ed8-5875b9142427","AD13:14.jpg","13r27","rect:x=1371,y=731,w=112,h=154","","","","","","","","","","","",""
"6bd85b30-e2e2-4a38-ae4d-c603928bb00a","AD13:14.jpg","13r23","rect:x=1544,y=2376,w=110,h=156","","","","","","","","","","","",""
"a77fd125-7f0f-415d-8b66-9ddd4e4cf5e2","AD13:14.jpg","13r22","rect:x=1542,y=2185,w=110,h=121","","","","","","","","","","","",""
"4d7b2467-927f-4c50-8963-e34b451db305","AD13:14.jpg","13r21","rect:x=1533,y=1982,w=117,h=148","","","","","","","","","","","",""
"128784f3-117f-4ff4-aef0-0fab6026913e","AD13:14.jpg","13r19","rect:x=1538,y=1575,w=114,h=178","","","","","","","","","","","",""
"506028c0-be30-4a8d-9afd-9789c4e64a01","AD13:14.jpg","13r15","rect:x=1544,y=742,w=115,h=204","","","","","","","","","","","",""
"810d82c2-56fb-4468-b75c-387698ccbbfe","AD13:14.jpg","13r10","rect:x=1725,y=2310,w=117,h=119","","","","","","","","","","","",""
