"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"96b82cff-1419-42be-80ed-73b184089614","SB6:7a:8b:9.jpg","6r25","rect:x=1549,y=1039,w=71,h=100","","","","","","","","","","","",""
"45649044-61f6-49b5-8946-5646fcb5412f","SB6:7a:8b:9.jpg","6r26","rect:x=1549,y=1180,w=67,h=74","","","","","","","","","","","",""
"a1d06b68-b554-44cb-a27c-abef062a156c","SB6:7a:8b:9.jpg","7ar2","rect:x=1247,y=566,w=66,h=80","","","","","","","","","","","",""
"629cfc6b-8645-4285-908e-f02985845530","SB6:7a:8b:9.jpg","7ar4","rect:x=1247,y=792,w=66,h=87","","","","","","","","","","","",""
"6083aee4-fa25-4022-b6ff-ae829aa15d27","SB6:7a:8b:9.jpg","8br4","rect:x=936,y=659,w=67,h=67","","","","","","","","","","","",""
"3927d158-f5c1-4369-93f8-641d0effff03","SB6:7a:8b:9.jpg","8br14","rect:x=936,y=2069,w=72,h=52","","","","","","","","","","","",""
"2f7ae305-e1db-4230-aa4e-2db8e1d996de","SB6:7a:8b:9.jpg","8br9","rect:x=935,y=1337,w=68,h=61","","","","","","","","","","","",""
"3aca023d-2bd9-47db-a149-8a403ce0e775","SB6:7a:8b:9.jpg","9r10","rect:x=618,y=1706,w=71,h=85","","","","","","","","","","","",""
"69de8a96-d725-46dd-916f-0ccf5ea9c05e","SB6:7a:8b:9.jpg","9r7","rect:x=620,y=1230,w=69,h=92","","","","","","","","","","","",""
"aeb93c40-2195-4b71-ac60-f01d97bfa98a","SB6:7a:8b:9.jpg","9r3","rect:x=618,y=673,w=68,h=84","","","","","","","","","","","",""
"4650bd5f-aa5c-4c5f-ba80-419e7ccbcdbd","SB6:7a:8b:9.jpg","9r9","rect:x=620,y=1526,w=71,h=147","","","","","","","","","","","",""
"3839840c-0466-4c0e-8f36-1bbbe4746c2d","SB6:7a:8b:9.jpg","9r18","rect:x=486,y=659,w=79,h=123","","","","","","","","","","","",""
"3571c231-abd6-4dcc-9a98-385cc5248cb4","SB6:7a:8b:9.jpg","9r20","rect:x=487,y=951,w=78,h=101","","","","","","","","","","","",""
"e1232164-d4b6-4458-b828-a62c5e089ccd","SB6:7a:8b:9.jpg","9r12","rect:x=622,y=1946,w=71,h=95","","","","","","","","","","","",""
"981d8a09-7b06-46fe-81b4-af92a2213aa0","SB6:7a:8b:9.jpg","9r22","rect:x=489,y=1241,w=71,h=95","","","","","","","","","","","",""
"6a0719f0-c988-4bdb-a402-8552253ee07f","SB6:7a:8b:9.jpg","9r30","rect:x=490,y=2217,w=75,h=83","","","","","","","","","","","",""
"342e41e9-ba5d-4bac-a37b-2d055380228e","SB6:7a:8b:9.jpg","9r27","rect:x=486,y=1837,w=80,h=84","","","","","","","","","","","",""
"18b1a688-5894-4b22-a3d7-27c1e50ad58f","SB6:7a:8b:9.jpg","7ar10","rect:x=1245,y=1583,w=68,h=98","","","","","","","","","","","",""
"c63f5805-a965-489e-9fef-c1c94cacd77b","SB6:7a:8b:9.jpg","7ar9","rect:x=1240,y=1478,w=77,h=84","","","","","","","","","","","",""
"25c81899-a386-4ee4-bef2-fe0df5da0fb3","SB6:7a:8b:9.jpg","6r5","rect:x=1708,y=897,w=67,h=73","","","","","","","","","","","",""
