"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"aae14451-295d-4a40-8738-40747b42d3de","AD21:22.jpg","21r5","rect:x=1553,y=257,w=114,h=141","","","","","","","","","","","",""
"fcb65d8b-195b-44a2-9b55-84919c183bf5","AD21:22.jpg","22r40","rect:x=300,y=264,w=118,h=145","","","","","","","","","","","",""
"0726cf0b-4ec8-496d-b8b4-f6ab3ed2a4e9","AD21:22.jpg","22r36","rect:x=488,y=2118,w=108,h=142","","","","","","","","","","","",""
"fc7406ca-4086-4e83-810b-30cabb90107a","AD21:22.jpg","22r29","rect:x=481,y=707,w=113,h=160","","","","","","","","","","","",""
"fc445d89-6310-4d4a-b4af-6efd0be32f60","AD21:22.jpg","22r35","rect:x=474,y=1955,w=129,h=99","","","","","","","","","","","",""
"d128510e-701d-49fd-87b0-e38e408dc90e","AD21:22.jpg","21r26","rect:x=1389,y=2021,w=110,h=110","","","","","","","","","","","",""
"de0afaeb-c472-4ece-ab35-43cc1e7a3c19","AD21:22.jpg","22r6","rect:x=848,y=1380,w=115,h=116","","","","","","","","","","","",""
"852ced07-8b02-4153-88c5-4c5450ee58fb","AD21:22.jpg","22r21","rect:x=667,y=1710,w=102,h=178","","","","","","","","","","","",""
"64d87891-0b4a-4902-b0a9-cb59cdd485e2","AD21:22.jpg","22r25","rect:x=674,y=2536,w=120,h=136","","","","","","","","","","","",""
"5de9643e-9054-4c31-b6a4-500625811157","AD21:22.jpg","21r24","rect:x=1389,y=1680,w=103,h=128","","","","","","","","","","","",""
"e51ab451-74a6-4a90-8f59-331801e273ff","AD21:22.jpg","21r12","rect:x=1570,y=1790,w=110,h=144","","","","","","","","","","","",""
"df508ff6-629c-445a-a132-2bd897f3e2e2","AD21:22.jpg","21r1","rect:x=1759,y=1987,w=102,h=114","","","","","","","","","","","",""
"80f3ec15-8960-4b86-8bf3-912d2d3b7434","AD21:22.jpg","21r25","rect:x=1389,y=1862,w=107,h=118","","","","","","","","","","","",""
"d32e80b7-1a16-461a-b398-e054d332f643","AD21:22.jpg","22r7","rect:x=848,y=1572,w=115,h=138","","","","","","","","","","","",""
"22fe2ddb-e7de-4720-b9b8-b597df29c0f2","AD21:22.jpg","22r15","rect:x=663,y=468,w=101,h=154","","","","","","","","","","","",""
"8b448bc3-8435-49d5-9e3d-528d58dde4e7","AD21:22.jpg","22r12","rect:x=857,y=2579,w=110,h=181","","","","","","","","","","","",""
"25f3f236-d0d1-4dc1-a517-1ebf5478e480","AD21:22.jpg","22r39","rect:x=474,y=2650,w=129,h=147","","","","","","","","","","","",""
"ad2b7648-5db7-44c6-a213-e3b8bc0deeb3","AD21:22.jpg","21r30","rect:x=1213,y=265,w=103,h=160","","","","","","","","","","","",""
"19b61f9e-fba4-4534-870f-e1ee869bc9d2","AD21:22.jpg","22r27","rect:x=483,y=287,w=108,h=165","","","","","","","","","","","",""
"a8401848-bff6-406a-99ad-4d2d2f3fd145","AD21:22.jpg","22r30","rect:x=481,y=975,w=120,h=95","","","","","","","","","","","",""
"90a780eb-a6be-4573-80a5-d877b1212371","AD21:22.jpg","22r1","rect:x=852,y=405,w=109,h=156","","","","","","","","","","","",""
"43c64b39-a3c2-438d-b901-d988f9b5b450","AD21:22.jpg","21r7","rect:x=1549,y=655,w=112,h=151","","","","","","","","","","","",""
"9e82346b-651b-4399-8ed5-0b65e0f09b59","AD21:22.jpg","21r20","rect:x=1387,y=849,w=111,h=143","","","","","","","","","","","",""
"b35e8113-5b50-4019-a9b5-d9df4583244b","AD21:22.jpg","21r9","rect:x=1549,y=1038,w=129,h=169","","","","","","","","","","","",""
"8da187f8-af38-4379-ab72-8a090fc56b2d","AD21:22.jpg","21r15","rect:x=1572,y=2459,w=104,h=128","","","","","","","","","","","",""
"50c4efdd-af1c-440b-9030-2ca2b11edc7d","AD21:22.jpg","21r14","rect:x=1574,y=2235,w=104,h=145","","","","","","","","","","","",""
"044c44ac-a10a-40f1-a320-1b3b68d171b3","AD21:22.jpg","22r17","rect:x=660,y=884,w=109,h=113","","","","","","","","","","","",""
"dc8e373e-24ee-4875-af9f-fb1ce351c858","AD21:22.jpg","22r9","rect:x=852,y=1997,w=115,h=113","","","","","","","","","","","",""
"f0b48bf6-cac3-4430-b6db-950db061235f","AD21:22.jpg","22r18","rect:x=649,y=1094,w=126,h=147","","","","","","","","","","","",""
"07606475-bb18-4bdd-b1c2-d73ed7ad0911","AD21:22.jpg","22r19","rect:x=660,y=1329,w=111,h=137","","","","","","","","","","","",""
"c4bd135b-2ef5-47e6-9d7b-1887993a7556","AD21:22.jpg","22r31","rect:x=490,y=1127,w=106,h=153","","","","","","","","","","","",""
"3a268d07-f9b3-4f1f-8ca3-b35fcdf9487c","AD21:22.jpg","22r32","rect:x=481,y=1312,w=115,h=144","","","","","","","","","","","",""
"7ab7b8b0-d9de-4884-859c-17b7742955bb","AD21:22.jpg","22r34","rect:x=474,y=1738,w=133,h=154","","","","","","","","","","","",""
"cc6f6c25-1c45-40b8-9422-2a84d93637e5","AD21:22.jpg","21r10","rect:x=1560,y=1311,w=111,h=189","","","","","","","","","","","",""
"62bf3876-453c-43db-89fa-869d650e7c2d","AD21:22.jpg","21r8","rect:x=1553,y=839,w=112,h=143","","","","","","","","","","","",""
"d88b4100-e4ec-4c82-bd8d-600897faa880","AD21:22.jpg","21r18","rect:x=1389,y=452,w=101,h=132","","","","","","","","","","","",""
"9f99e20d-26fa-466d-b500-774c24fa6e4f","AD21:22.jpg","21r4","rect:x=1757,y=2598,w=104,h=168","","","","","","","","","","","",""
"9e70d94b-4e99-4e2f-9945-6451cfc67685","AD21:22.jpg","21r2","rect:x=1753,y=2161,w=122,h=118","","","","","","","","","","","",""
"936914f1-2fa1-4ba4-9ccd-97c4f6774196","AD21:22.jpg","21r3","rect:x=1755,y=2350,w=106,h=170","","","","","","","","","","","",""
"d89f78a2-b597-4d36-bda5-f447ac11eeb7","AD21:22.jpg","22r8","rect:x=845,y=1771,w=113,h=147","","","","","","","","","","","",""
"e9b02de2-4d38-4ccc-bb38-61aff93d1d86","AD21:22.jpg","22r13","rect:x=857,y=2776,w=108,h=140","","","","","","","","","","","",""
"ff858993-d08c-4bd3-b014-0d620bc52c4f","AD21:22.jpg","22r3","rect:x=852,y=766,w=111,h=125","","","","","","","","","","","",""
"c8d09c0c-d06c-478a-a744-6fb35aae0ca7","AD21:22.jpg","22r2","rect:x=848,y=602,w=115,h=119","","","","","","","","","","","",""
"1b807677-c65a-4837-b80c-8c5af380fc28","AD21:22.jpg","22r37","rect:x=481,y=2312,w=120,h=110","","","","","","","","","","","",""
"88b4272a-f735-4fab-9a75-eaf4350976ac","AD21:22.jpg","22r38","rect:x=481,y=2479,w=122,h=119","","","","","","","","","","","",""
"7a1eb88a-053c-452b-832d-8b9851ae16e9","AD21:22.jpg","21r27","rect:x=1387,y=2169,w=109,h=174","","","","","","","","","","","",""
"9688324c-e538-46f7-9fdb-ced4f01e4f32","AD21:22.jpg","22r16","rect:x=658,y=705,w=99,h=127","","","","","","","","","","","",""
"47e50f7b-8747-4fa7-95fc-f8b6bf90195e","AD21:22.jpg","22r26","rect:x=676,y=2744,w=122,h=111","","","","","","","","","","","",""
"4d407100-cc4b-4dcc-9164-9dbaac8c8ca3","AD21:22.jpg","22r22","rect:x=672,y=1954,w=106,h=101","","","","","","","","","","","",""
"d96cfa82-9114-4bc3-ac86-6282e84ef0e4","AD21:22.jpg","22r23","rect:x=669,y=2096,w=111,h=172","","","","","","","","","","","",""
"991a0db0-cd15-4c01-956e-6e39a7d05934","AD21:22.jpg","21r32","rect:x=1206,y=704,w=114,h=160","","","","","","","","","","","",""
"d151e55e-83f7-4f53-8a4a-b76c81d9e6e8","AD21:22.jpg","21r11","rect:x=1562,y=1562,w=114,h=170","","","","","","","","","","","",""
"c900bfa0-e7db-4365-b071-6fda00b77a9c","AD21:22.jpg","22r41","rect:x=307,y=447,w=108,h=126","","","","","","","","","","","",""
"166a3a03-60e3-45b4-8bea-fc4523030a62","AD21:22.jpg","21r16","rect:x=1572,y=2637,w=102,h=126","","","","","","","","","","","",""
"b3fa9716-b9f2-44d6-8fff-12fa6b6302c1","AD21:22.jpg","21r21","rect:x=1385,y=1029,w=111,h=185","","","","","","","","","","","",""
"7eae376f-6cb5-449b-a253-f0dd6570d75b","AD21:22.jpg","21r6","rect:x=1553,y=447,w=110,h=150","","","","","","","","","","","",""
"81e9a4ce-2295-4476-98bb-0b2620c43ea9","AD21:22.jpg","21r28","rect:x=1383,y=2421,w=111,h=162","","","","","","","","","","","",""
"a7964883-bc8a-4d1c-a5c0-367d52f4e193","AD21:22.jpg","21r29","rect:x=1382,y=2649,w=112,h=131","","","","","","","","","","","",""
"a6c7e00a-20b0-4260-816a-456b1b9586ec","AD21:22.jpg","21r31","rect:x=1202,y=483,w=114,h=174","","","","","","","","","","","",""
"04128772-873c-45e6-9308-045b511b8f28","AD21:22.jpg","22r20","rect:x=660,y=1545,w=111,h=115","","","","","","","","","","","",""
"50ef4ed2-8c36-4c7a-8b82-16086949df35","AD21:22.jpg","22r10","rect:x=850,y=2189,w=113,h=158","","","","","","","","","","","",""
"ff6b7398-fd8b-4bbf-bf9f-1d3d25a19d91","AD21:22.jpg","22r5","rect:x=845,y=1171,w=111,h=146","","","","","","","","","","","",""
"3a7918d0-94f7-4547-94d6-a2eb5684cac3","AD21:22.jpg","22r4","rect:x=848,y=958,w=117,h=154","","","","","","","","","","","",""
"5eab4287-1d53-48fd-a0ef-48b9c5d0c63a","AD21:22.jpg","22r28","rect:x=479,y=524,w=112,h=115","","","","","","","","","","","",""
"8e47a241-68bf-4f54-bd1e-8f3a3ec34032","AD21:22.jpg","22r33","rect:x=479,y=1531,w=133,h=155","","","","","","","","","","","",""
"cecd2c4f-5b13-44bd-976a-98f7568aed51","AD21:22.jpg","22r14","rect:x=658,y=306,w=111,h=108","","","","","","","","","","","",""
"c28b6ec6-a1d8-494a-a229-789da9cef8f4","AD21:22.jpg","22r24","rect:x=676,y=2356,w=102,h=101","","","","","","","","","","","",""
"4bdcc29a-03d6-43dc-99cd-9612091a1789","AD21:22.jpg","22r11","rect:x=857,y=2405,w=110,h=122","","","","","","","","","","","",""
"6de7862d-bcf9-4457-82a1-77e1a8f18479","AD21:22.jpg","21r17","rect:x=1393,y=288,w=97,h=120","","","","","","","","","","","",""
"bbe0a12e-b673-4679-a5fe-9c5ee8a1fc1b","AD21:22.jpg","21r22","rect:x=1389,y=1255,w=109,h=157","","","","","","","","","","","",""
"634a08d6-32d6-4012-a2e4-47d8f6b01341","AD21:22.jpg","21r13","rect:x=1576,y=2026,w=95,h=143","","","","","","","","","","","",""
"12d2a91e-b933-475d-9c37-567db327b1dd","AD21:22.jpg","21r19","rect:x=1389,y=638,w=109,h=137","","","","","","","","","","","",""
"c1f2fbe4-7ef3-40af-bfa3-a2f7c761ba28","AD21:22.jpg","21r23","rect:x=1385,y=1471,w=105,h=118","","","","","","","","","","","",""
