"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"435df18e-ee69-4a3c-b097-d56d075b40f6","AD19:20.jpg","19r36","rect:x=1461,y=2133,w=106,h=146","","","","","","","","","","","",""
"5c00268e-f2a5-4860-8853-f7fc4368a461","AD19:20.jpg","19r28","rect:x=1449,y=505,w=112,h=140","","","","","","","","","","","",""
"2c48e68f-6841-452a-b73f-b9a049eb6838","AD19:20.jpg","20r5","rect:x=914,y=1148,w=110,h=169","","","","","","","","","","","",""
"a6eb1d61-20fb-467a-ae13-45f2a4747a7a","AD19:20.jpg","20r13","rect:x=917,y=2795,w=105,h=169","","","","","","","","","","","",""
"7b116367-299f-43cb-be91-b8cab0919d0b","AD19:20.jpg","20r4","rect:x=905,y=949,w=122,h=109","","","","","","","","","","","",""
"c81cd167-c9e9-4cc2-82c4-710ac73953ff","AD19:20.jpg","20r12","rect:x=915,y=2571,w=113,h=147","","","","","","","","","","","",""
"427a6b5b-0103-43d0-9cbe-ae50a6486798","AD19:20.jpg","20r26","rect:x=536,y=315,w=109,h=154","","","","","","","","","","","",""
"9a285c4a-0515-40a2-bb88-5747c2b969e0","AD19:20.jpg","20r16","rect:x=720,y=723,w=110,h=145","","","","","","","","","","","",""
"c0287549-9317-4da1-892b-d4785422f3dc","AD19:20.jpg","19r24","rect:x=1643,y=2249,w=108,h=147","","","","","","","","","","","",""
"6ad6480d-9873-4388-9ea8-c7b3b3663c74","AD19:20.jpg","19r1","rect:x=1817,y=421,w=111,h=152","","","","","","","","","","","",""
"35c3410a-1b1b-4c9f-b874-ae0127b33e92","AD19:20.jpg","20r33","rect:x=539,y=1778,w=112,h=151","","","","","","","","","","","",""
"76bf8601-50dd-47bc-8abb-0b903e792d36","AD19:20.jpg","19r18","rect:x=1636,y=1187,w=112,h=134","","","","","","","","","","","",""
"811f3fee-20d3-426d-b60a-0bc947e61aa4","AD19:20.jpg","19r35","rect:x=1461,y=1938,w=110,h=136","","","","","","","","","","","",""
"debd61b6-2d2e-4e23-949a-cab03acac908","AD19:20.jpg","20r27","rect:x=536,y=535,w=113,h=134","","","","","","","","","","","",""
"f8b1443e-13a5-4b4f-b503-d27efd65c8c4","AD19:20.jpg","20r20","rect:x=731,y=1712,w=108,h=141","","","","","","","","","","","",""
"8e60a70a-9f18-4ee5-909d-8f409938570b","AD19:20.jpg","20r23","rect:x=732,y=2314,w=109,h=141","","","","","","","","","","","",""
"3c106557-217f-43fa-a9df-76732edd73c4","AD19:20.jpg","20r1","rect:x=905,y=404,w=113,h=123","","","","","","","","","","","",""
"9faa28c2-10cb-4547-9bbe-f49f07a0dafb","AD19:20.jpg","20r35","rect:x=530,y=2224,w=116,h=213","","","","","","","","","","","",""
"fc20149f-753a-4be2-8aea-26948d0a0269","AD19:20.jpg","20r17","rect:x=710,y=970,w=128,h=139","","","","","","","","","","","",""
"40a5547c-5dee-455a-b3d0-f5620427b9bd","AD19:20.jpg","20r34","rect:x=541,y=2015,w=111,h=176","","","","","","","","","","","",""
"2bfe2b31-dc9e-4153-b00f-74ffe119caa2","AD19:20.jpg","20r30","rect:x=544,y=1101,w=110,h=141","","","","","","","","","","","",""
"13c83e4d-800b-415b-9bad-f89375248dcf","AD19:20.jpg","19r20","rect:x=1643,y=1576,w=116,h=145","","","","","","","","","","","",""
"5ef4f084-980c-417d-a071-075a21e9106a","AD19:20.jpg","19r4","rect:x=1826,y=1019,w=113,h=119","","","","","","","","","","","",""
"1b00c503-1bb8-4eb7-a1cb-369dccb21f92","AD19:20.jpg","19r9","rect:x=1826,y=2068,w=112,h=203","","","","","","","","","","","",""
"97d4faaa-266e-41b0-9513-85a8ae4720b9","AD19:20.jpg","20r18","rect:x=719,y=1201,w=141,h=176","","","","","","","","","","","",""
"4d2610f3-3d75-46a3-a445-edf31f62505c","AD19:20.jpg","20r21","rect:x=734,y=1929,w=107,h=108","","","","","","","","","","","",""
"eb710bf9-79ce-486a-b2f5-057a1e13c3a7","AD19:20.jpg","20r2","rect:x=902,y=583,w=122,h=115","","","","","","","","","","","",""
"0a1aa809-0b2c-4feb-bbf5-12ab0052eb67","AD19:20.jpg","20r37","rect:x=527,y=2649,w=113,h=149","","","","","","","","","","","",""
"b633b95e-f184-4697-8aa9-d77c7233e65d","AD19:20.jpg","20r39","rect:x=357,y=442,w=110,h=131","","","","","","","","","","","",""
"a46936ba-688e-40c4-b564-3b5a2fbd74cd","AD19:20.jpg","20r7","rect:x=914,y=1563,w=134,h=188","","","","","","","","","","","",""
"f6b5f173-295c-4023-b2b9-bfa9df8e953d","AD19:20.jpg","20r8","rect:x=921,y=1811,w=116,h=143","","","","","","","","","","","",""
"6a4f46de-a70b-44c7-a08b-e6b5da1b6842","AD19:20.jpg","19r16","rect:x=1623,y=816,w=117,h=132","","","","","","","","","","","",""
"ca37e2c1-892e-48e7-8474-5f4bf258121a","AD19:20.jpg","19r12","rect:x=1826,y=2755,w=110,h=176","","","","","","","","","","","",""
"ada51a51-8b2d-4b6f-94aa-cde2d01dcd27","AD19:20.jpg","19r15","rect:x=1630,y=702,w=108,h=84","","","","","","","","","","","",""
"6c557ed2-916a-44bf-8348-eaf503ad9ad3","AD19:20.jpg","19r7","rect:x=1826,y=1610,w=113,h=179","","","","","","","","","","","",""
"a7725ffe-4008-43a8-b1fe-d54ac644423b","AD19:20.jpg","19r8","rect:x=1830,y=1830,w=111,h=165","","","","","","","","","","","",""
"2018145b-9068-45be-aec7-7146d1f3f200","AD19:20.jpg","19r21","rect:x=1647,y=1721,w=106,h=73","","","","","","","","","","","",""
"c47f224d-7fdd-40d4-8c3c-09da316e2a64","AD19:20.jpg","19r30","rect:x=1451,y=950,w=114,h=151","","","","","","","","","","","",""
"d0a319ba-8764-46f1-8e5b-29ad6106869e","AD19:20.jpg","19r22","rect:x=1641,y=1861,w=112,h=147","","","","","","","","","","","",""
"2559bb06-8713-44b2-b0ed-ae36a05c3278","AD19:20.jpg","19r33","rect:x=1457,y=1576,w=114,h=95","","","","","","","","","","","",""
"1d2ace2f-1ab5-408a-b467-c9372d095d9a","AD19:20.jpg","20r3","rect:x=909,y=762,w=113,h=151","","","","","","","","","","","",""
"4d8ba744-60dd-453e-933e-b65796a542d5","AD19:20.jpg","20r6","rect:x=917,y=1401,w=102,h=83","","","","","","","","","","","",""
"d811cfbc-e755-42c2-a325-c1af42279ed3","AD19:20.jpg","20r10","rect:x=918,y=2153,w=113,h=97","","","","","","","","","","","",""
"0bdaa147-5cd1-4f11-b842-274f2cbc0135","AD19:20.jpg","20r11","rect:x=927,y=2357,w=100,h=159","","","","","","","","","","","",""
"027fefa5-e248-4621-be0f-96b086e58217","AD19:20.jpg","20r9","rect:x=917,y=2007,w=116,h=106","","","","","","","","","","","",""
"cdeb8a0f-ef3a-4d09-8db7-37c47f1a7a4f","AD19:20.jpg","20r28","rect:x=539,y=717,w=115,h=140","","","","","","","","","","","",""
"05a7e5a1-2471-4b44-a706-9202205a8a53","AD19:20.jpg","20r15","rect:x=725,y=517,w=111,h=170","","","","","","","","","","","",""
"1b6bec92-a161-4452-bc41-dba390ebed87","AD19:20.jpg","20r19","rect:x=731,y=1460,w=116,h=161","","","","","","","","","","","",""
"1444b52a-83dd-46a2-86d9-1c943cf80ff4","AD19:20.jpg","19r29","rect:x=1455,y=715,w=108,h=170","","","","","","","","","","","",""
"2521f43e-9802-4464-9ee5-3ac8a0b4bbac","AD19:20.jpg","19r2","rect:x=1819,y=640,w=111,h=130","","","","","","","","","","","",""
"e27a229d-e341-4f38-bc47-4634005c845f","AD19:20.jpg","19r3","rect:x=1822,y=849,w=109,h=110","","","","","","","","","","","",""
"ce71b4d1-df8b-480c-99e0-bbddfab3b6c0","AD19:20.jpg","19r10","rect:x=1831,y=2331,w=105,h=207","","","","","","","","","","","",""
"86819ef5-ee5c-4772-8c60-924add7509f4","AD19:20.jpg","19r13","rect:x=1641,y=291,w=103,h=193","","","","","","","","","","","",""
"a8d2dce9-ad2c-4e69-bfca-1251892c6a87","AD19:20.jpg","19r14","rect:x=1636,y=529,w=112,h=149","","","","","","","","","","","",""
"78217e3a-399f-44fc-b9d8-94eaff15400b","AD19:20.jpg","19r26","rect:x=1645,y=2636,w=112,h=203","","","","","","","","","","","",""
"6298e952-87ff-4b68-942a-cb2d00385a5d","AD19:20.jpg","20r40","rect:x=360,y=625,w=113,h=174","","","","","","","","","","","",""
"6e5d59cd-1553-42af-91cb-3933d9e5cf73","AD19:20.jpg","20r14","rect:x=731,y=301,w=117,h=150","","","","","","","","","","","",""
"f0fe6c7b-2abe-4f8e-8d44-1417c2b14054","AD19:20.jpg","19r34","rect:x=1457,y=1733,w=106,h=121","","","","","","","","","","","",""
"b0728d3f-4b74-4c0d-9fec-b09aa00fe463","AD19:20.jpg","19r19","rect:x=1641,y=1401,w=108,h=138","","","","","","","","","","","",""
"07f31935-1229-403b-b292-2ecf6f9687f5","AD19:20.jpg","19r23","rect:x=1647,y=2051,w=101,h=136","","","","","","","","","","","",""
"105e54cf-aeaf-4b25-b01a-fb2ae3cb8e97","AD19:20.jpg","19r31","rect:x=1455,y=1138,w=112,h=174","","","","","","","","","","","",""
"91849cb3-433a-4cce-b16a-dfdf29136e43","AD19:20.jpg","19r25","rect:x=1643,y=2441,w=114,h=139","","","","","","","","","","","",""
"35f09d1b-3c60-44cb-9b23-c46424834344","AD19:20.jpg","19r27","rect:x=1444,y=289,w=119,h=138","","","","","","","","","","","",""
"d693facb-6390-4a05-b472-d94f337f93ff","AD19:20.jpg","20r29","rect:x=541,y=924,w=113,h=99","","","","","","","","","","","",""
"5df2afd1-79d6-4497-8974-2d4e774f33b7","AD19:20.jpg","30r38","rect:x=354,y=281,w=115,h=104","PLACE","","","","","","","UNVERIFIED","","","",""
"30be9e76-4c39-4ba0-9ccc-7a67d68e37cc","AD19:20.jpg","19r37","rect:x=1459,y=2314,w=108,h=183","","","","","","","","","","","",""
"a6f416c2-13e0-412d-807d-87aed6a11c7b","AD19:20.jpg","19r32","rect:x=1459,y=1366,w=104,h=145","","","","","","","","","","","",""
"caec6c05-5f83-447c-a089-2c20149eb1f8","AD19:20.jpg","20r25","rect:x=728,y=2693,w=113,h=125","","","","","","","","","","","",""
"bad66609-f8e6-48c8-943c-3a45c24df4da","AD19:20.jpg","20r22","rect:x=731,y=2131,w=111,h=104","","","","","","","","","","","",""
"fa082bf4-038f-4240-a202-86304b63057e","AD19:20.jpg","20r24","rect:x=731,y=2527,w=116,h=110","","","","","","","","","","","",""
"6234419b-dbb7-4eef-8fc9-389b352de690","AD19:20.jpg","20r36","rect:x=529,y=2474,w=116,h=124","","","","","","","","","","","",""
"fcf2d34b-126e-4ad5-adfd-4154f4439aee","AD19:20.jpg","20r32","rect:x=535,y=1541,w=116,h=165","","","","","","","","","","","",""
"bf0f934e-a6b6-49ca-915c-9e3ee7cce1df","AD19:20.jpg","20r31","rect:x=541,y=1317,w=114,h=130","","","","","","","","","","","",""
"df81e57c-9a89-4f1d-91ba-91bfacb105c3","AD19:20.jpg","19r17","rect:x=1630,y=1010,w=116,h=143","","","","","","","","","","","",""
