"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"dd88344f-a44b-4bd8-a82c-57fd422ff119","SB44:45:46a:27.jpg","44r30","rect:x=1528,y=1724,w=63,h=67","","","","","","","","","","","",""
"b787d4da-b4ea-46d0-b64f-98fb70fec85b","SB44:45:46a:27.jpg","44r24","rect:x=1524,y=993,w=64,h=64","","","","","","","","","","","",""
"4e5499e5-4c32-45ef-82d6-77598e1f46a6","SB44:45:46a:27.jpg","45r12","rect:x=1231,y=1701,w=68,h=74","","","","","","","","","","","",""
"320a2262-763c-4b20-970e-0c43153d134c","SB44:45:46a:27.jpg","45r29","rect:x=1154,y=1567,w=60,h=65","","","","","","","","","","","",""
"aa6ddf2e-779f-4423-9342-0b26c8bdebdc","SB44:45:46a:27.jpg","45r18","rect:x=1234,y=2458,w=62,h=56","","","","","","","","","","","",""
"c4c35dfc-36f6-4bf7-a750-47ca9365478e","SB44:45:46a:27.jpg","45r15","rect:x=1234,y=2072,w=69,h=62","","","","","","","","","","","",""
"659dcbe5-b430-489d-bbcc-26171547fa65","SB44:45:46a:27.jpg","45r6","rect:x=1227,y=1012,w=60,h=51","","","","","","","","","","","",""
"b8edaa5e-fc76-4901-ba91-6aa1f381458d","SB44:45:46a:27.jpg","45r11","rect:x=1227,y=1585,w=78,h=65","","","","","","","","","","","",""
"11e5e4a0-6df1-454b-bb55-a4ded15d3564","SB44:45:46a:27.jpg","27r8","rect:x=525,y=1200,w=79,h=82","","","","","","","","","","","",""
"33ed4267-44be-4bec-8dc9-aac1d05aad34","SB44:45:46a:27.jpg","27r3","rect:x=531,y=555,w=77,h=72","","","","","","","","","","","",""
"7ad71b87-54fe-48a1-9afe-0336ce1abec0","SB44:45:46a:27.jpg","46ar13","rect:x=842,y=2010,w=82,h=55","","","","","","","","","","","",""
"a6f26e74-0d3d-46f6-852b-8250c510593b","SB44:45:46a:27.jpg","26ar11","rect:x=831,y=1780,w=73,h=68","","","","","","","","","","","",""
"ab2087de-37c3-4a27-9577-17587c2b75c0","SB44:45:46a:27.jpg","46ar8","rect:x=831,y=1388,w=84,h=61","","","","","","","","","","","",""
"fe2c967a-e3aa-41c7-87e0-262a5a27443b","SB44:45:46a:27.jpg","44r6","rect:x=1598,y=906,w=67,h=74","","","","","","","","","","","",""
"5eea03cb-2f73-44a8-bd4e-de3abf4d29d7","SB44:45:46a:27.jpg","44r18","rect:x=1519,y=267,w=67,h=88","","","","","","","","","","","",""
"c2826e8d-72f9-4e0e-a7a1-818b992f176e","SB44:45:46a:27.jpg","44r19","rect:x=1523,y=400,w=69,h=73","","","","","","","","","","","",""
"1d88a359-426f-40a7-8274-ea6b28d54722","SB44:45:46a:27.jpg","44r25","rect:x=1528,y=1115,w=60,h=76","","","","","","","","","","","",""
"9f84d930-6289-4b54-a6b5-89f57278d510","SB44:45:46a:27.jpg","45r8","rect:x=1229,y=1248,w=69,h=71","","","","","","","","","","","",""
"2d4dce1a-0986-459c-92a9-cbde62f948c3","SB44:45:46a:27.jpg","45r4","rect:x=1223,y=752,w=71,h=59","","","","","","","","","","","",""
"590b673a-6ad6-4f60-8a49-796ed28aefa8","SB44:45:46a:27.jpg","45r22","rect:x=1145,y=663,w=68,h=47","","","","","","","","","","","",""
"7074f054-5a12-4ab6-9d82-c69300f94b29","SB44:45:46a:27.jpg","45r17","rect:x=1235,y=2294,w=65,h=81","","","","","","","","","","","",""
"017e70ba-fdd2-49d2-9d2a-f156334120b9","SB44:45:46a:27.jpg","45r14","rect:x=1234,y=1973,w=70,h=58","","","","","","","","","","","",""
"9644f266-bfd0-4bcd-9ada-d350fb6d989b","SB44:45:46a:27.jpg","45r28","rect:x=1156,y=1410,w=62,h=121","","","","","","","","","","","",""
"985c4288-8a61-4855-ad99-d6d28ef6db28","SB44:45:46a:27.jpg","45r32","rect:x=1159,y=1949,w=63,h=73","","","","","","","","","","","",""
"993571b8-91b1-483d-9291-f60c2dd7ca5b","SB44:45:46a:27.jpg","27r7","rect:x=525,y=1092,w=90,h=65","","","","","","","","","","","",""
"4771e6e1-0fa8-46a1-bcbf-534ffdf1f28a","SB44:45:46a:27.jpg","27r4","rect:x=529,y=695,w=69,h=95","","","","","","","","","","","",""
"c8008064-be33-4fb1-b363-37558f358a9d","SB44:45:46a:27.jpg","27r9","rect:x=529,y=1342,w=89,h=76","","","","","","","","","","","",""
"5236d7e2-e728-4f8c-b2ce-3d287e50841c","SB44:45:46a:27.jpg","27r2","rect:x=531,y=421,w=74,h=72","","","","","","","","","","","",""
"08f5b2d7-fbad-4dd2-b515-d6fc87658dab","SB44:45:46a:27.jpg","46ar12","rect:x=840,y=1895,w=80,h=60","","","","","","","","","","","",""
"037e818f-28a3-4fde-90b5-bc565fbb837a","SB44:45:46a:27.jpg","44r8","rect:x=1600,y=1161,w=68,h=56","","","","","","","","","","","",""
"87037516-3de9-4c27-8ac5-058d79b1cf79","SB44:45:46a:27.jpg","44r17","rect:x=1599,y=2327,w=75,h=71","","","","","","","","","","","",""
"810a4579-4357-4f0d-aa50-02e2112f7121","SB44:45:46a:27.jpg","44r16","rect:x=1604,y=2162,w=64,h=74","","","","","","","","","","","",""
"d28b9342-8b21-425d-9f45-c6de413a93c1","SB44:45:46a:27.jpg","44r22","rect:x=1526,y=759,w=64,h=76","","","","","","","","","","","",""
"047eb373-c66b-42ed-a3b3-af5df41d35b2","SB44:45:46a:27.jpg","44r27","rect:x=1527,y=1346,w=65,h=68","","","","","","","","","","","",""
"6ade98da-a67e-4047-8c25-71e2cf9a4d3d","SB44:45:46a:27.jpg","44r28","rect:x=1531,y=1472,w=60,h=74","","","","","","","","","","","",""
"2b9cd3fa-d4fb-449a-bb64-e54e314efdc2","SB44:45:46a:27.jpg","44r34","rect:x=1529,y=2215,w=68,h=70","","","","","","","","","","","",""
"e7147e94-5aba-4dec-896e-b4d9ecb92818","SB44:45:46a:27.jpg","45r20","rect:x=1145,y=423,w=70,h=74","","","","","","","","","","","",""
"f6cd8dad-ed8d-478e-8b1d-762c3e2fb3ff","SB44:45:46a:27.jpg","45r16","rect:x=1235,y=2174,w=78,h=74","","","","","","","","","","","",""
"6af493e2-da62-439e-b053-bc74b15464dc","SB44:45:46a:27.jpg","45r33","rect:x=1155,y=2085,w=70,h=156","","","","","","","","","","","",""
"d519e5dd-3ec3-4d76-a06c-1c1ae31e3557","SB44:45:46a:27.jpg","45r34","rect:x=1159,y=2272,w=70,h=72","","","","","","","","","","","",""
"da459a6d-5b44-4b2c-be7e-0bae0e44b33a","SB44:45:46a:27.jpg","45r19","rect:x=1141,y=285,w=70,h=83","","","","","","","","","","","",""
"2526b737-0ccd-4a53-9958-9d0e632c19e1","SB44:45:46a:27.jpg","27r6","rect:x=526,y=953,w=73,h=87","","","","","","","","","","","",""
"24fb6500-bf4a-4988-875f-ab140c050908","SB44:45:46a:27.jpg","27r5","rect:x=529,y=831,w=79,h=67","","","","","","","","","","","",""
"57c99544-6986-46b0-84af-3d13b0e31e23","SB44:45:46a:27.jpg","27r1","rect:x=523,y=249,w=85,h=103","","","","","","","","","","","",""
"bc9c954d-8132-4c8b-829d-f47f072db202","SB44:45:46a:27.jpg","46ar14","rect:x=842,y=2115,w=81,h=56","","","","","","","","","","","",""
"51de77d5-3da6-4fb0-a9d8-40c60f620603","SB44:45:46a:27.jpg","46ar9","rect:x=842,y=1513,w=65,h=71","","","","","","","","","","","",""
"88a60370-5a2c-40f6-97b3-1c7415f4188d","SB44:45:46a:27.jpg","46ar3","rect:x=828,y=680,w=87,h=75","","","","","","","","","","","",""
"44e81856-ddc2-4446-9c18-464ca2cda5a3","SB44:45:46a:27.jpg","46ar5","rect:x=834,y=977,w=76,h=109","","","","","","","","","","","",""
"c4e123c2-3b9d-41f6-91bf-7bb881a5cffd","SB44:45:46a:27.jpg","44r4","rect:x=1602,y=642,w=63,h=89","","","","","","","","","","","",""
"0de367a8-377d-449f-80ae-f5954982c882","SB44:45:46a:27.jpg","44r2","rect:x=1600,y=378,w=67,h=89","","","","","","","","","","","",""
"939e29a9-a490-4788-9284-d711526c8ff7","SB44:45:46a:27.jpg","44r31","rect:x=1523,y=1855,w=71,h=74","","","","","","","","","","","",""
"19089ada-5dfd-433e-96a7-a20404537296","SB44:45:46a:27.jpg","44r33","rect:x=1529,y=2088,w=63,h=79","","","","","","","","","","","",""
"14ae3985-f8d2-4270-8d3f-740cc782c882","SB44:45:46a:27.jpg","45r2","rect:x=1225,y=527,w=70,h=45","","","","","","","","","","","",""
"d9e73e11-65a3-41e8-b622-53e87e4af079","SB44:45:46a:27.jpg","45r5","rect:x=1226,y=861,w=59,h=95","","","","","","","","","","","",""
"13f0f63a-2505-4c49-bbd2-16bdf56889ba","SB44:45:46a:27.jpg","45r7","rect:x=1229,y=1093,w=61,h=100","","","","","","","","","","","",""
"b6857bed-9c53-4fab-8c93-8b88b0f6ecfb","SB44:45:46a:27.jpg","45r9","rect:x=1229,y=1367,w=58,h=79","","","","","","","","","","","",""
"9740d877-ba9e-496e-bdbc-9d285e54a8bf","SB44:45:46a:27.jpg","45r1","rect:x=1227,y=408,w=59,h=86","","","","","","","","","","","",""
"47182c34-d424-4720-a248-bc3362ef4c84","SB44:45:46a:27.jpg","45r25","rect:x=1154,y=1035,w=64,h=91","","","","","","","","","","","",""
"6614af66-0406-42de-b771-613b984f5e80","SB44:45:46a:27.jpg","45r27","rect:x=1155,y=1300,w=59,h=75","","","","","","","","","","","",""
"07611267-83d8-4bff-9d8a-52010f465204","SB44:45:46a:27.jpg","45r31","rect:x=1161,y=1832,w=59,h=74","","","","","","","","","","","",""
"fdd4e88e-fb01-42f5-a583-055e826d54ed","SB44:45:46a:27.jpg","45r21","rect:x=1146,y=541,w=65,h=74","","","","","","","","","","","",""
"0c8bca4c-fd3c-408a-b9a4-da09da2690c9","SB44:45:46a:27.jpg","27r11","rect:x=529,y=1590,w=87,h=58","","","","","","","","","","","",""
"a0f2e157-4f05-4e36-a994-df9d3189f002","SB44:45:46a:27.jpg","27r13","rect:x=531,y=1842,w=84,h=70","","","","","","","","","","","",""
"78eee5ad-1d73-4193-934b-d734e8327cef","SB44:45:46a:27.jpg","46ar15","rect:x=845,y=2240,w=73,h=73","","","","","","","","","","","",""
