"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"6608101c-1f3a-4cc4-bb04-49940288d89a","SB10:11:12:13.jpg","13r13","rect:x=517,y=2192,w=83,h=98","","","","","","","","","","","",""
"966247ca-12ef-4502-b031-3800a4af79f2","SB10:11:12:13.jpg","10r2","rect:x=1666,y=578,w=71,h=68","","","","","","","","","","","",""
"dddc8b8c-5b89-4a84-b607-cb83ce9ff1da","SB10:11:12:13.jpg","11r1","rect:x=1159,y=431,w=65,h=100","","","","","","","","","","","",""
"7ebdf3c7-81d3-4b1b-ac10-13ae8725b52d","SB10:11:12:13.jpg","13r29","rect:x=403,y=2034,w=75,h=71","","","","","","","","","","","",""
"a36946d4-710e-47dc-b35e-f55d227ea8f1","SB10:11:12:13.jpg","12r3","rect:x=844,y=570,w=78,h=92","","","","","","","","","","","",""
"e88a8068-8ee4-4fe9-9bbd-12261cad298c","SB10:11:12:13.jpg","12r11","rect:x=839,y=1629,w=59,h=124","","","","","","","","","","","",""
"328e02ee-e4d7-461e-9af1-8e6011bdb5da","SB10:11:12:13.jpg","12r6","rect:x=844,y=1001,w=61,h=74","","","","","","","","","","","",""
"ae3f30b1-b7c4-43bc-b7d7-f96735403735","SB10:11:12:13.jpg","12r5","rect:x=847,y=864,w=62,h=89","","","","","","","","","","","",""
"337be1f5-bd06-4142-b9a4-cf960263f921","SB10:11:12:13.jpg","10r21","rect:x=1466,y=1105,w=77,h=77","","","","","","","","","","","",""
"2c78f2bc-2c63-4545-ada4-c8612b6594e5","SB10:11:12:13.jpg","10r20","rect:x=1466,y=953,w=85,h=102","","","","","","","","","","","",""
"51559ab3-e851-4e8c-aa6a-7d8b552e27dd","SB10:11:12:13.jpg","10r9","rect:x=1666,y=1569,w=70,h=148","","","","","","","","","","","",""
"7a11e4a8-4397-458f-8e8a-265fe8d3535a","SB10:11:12:13.jpg","10r11","rect:x=1663,y=1863,w=72,h=67","","","","","","","","","","","",""
"bf688704-8e2a-4cf1-a1e0-bb6d0fa0789b","SB10:11:12:13.jpg","11r5","rect:x=1155,y=1026,w=65,h=102","","","","","","","","","","","",""
"cc0d1169-682a-4998-bae7-20b9f5d1cf84","SB10:11:12:13.jpg","11r3","rect:x=1150,y=695,w=75,h=124","","","","","","","","","","","",""
"97200ba4-3a4a-4148-ba3b-38c29e109e4c","SB10:11:12:13.jpg","11r7","rect:x=1152,y=1347,w=64,h=95","","","","","","","","","","","",""
"dc42ff47-4f50-4f57-8a55-be026a07f4b0","SB10:11:12:13.jpg","11r2","rect:x=1160,y=576,w=63,h=84","","","","","","","","","","","",""
"260bd564-ae02-487f-8f70-853773084eb8","SB10:11:12:13.jpg","11r10","rect:x=1151,y=1782,w=63,h=135","","","","","","","","","","","",""
"0569ec12-8042-4da8-a035-079fd580aa55","SB10:11:12:13.jpg","11r14","rect:x=1146,y=2459,w=73,h=111","","","","","","","","","","","",""
"11d6f74c-cb5a-4405-bba4-80ce94895242","SB10:11:12:13.jpg","11r9","rect:x=1151,y=1608,w=68,h=109","","","","","","","","","","","",""
"67c4a865-a589-4f20-8d70-75d55007e650","SB10:11:12:13.jpg","13r28","rect:x=406,y=1919,w=71,h=54","","","","","","","","","","","",""
"29ecd208-6298-4815-9270-500b4e96933d","SB10:11:12:13.jpg","13r24","rect:x=407,y=1385,w=75,h=68","","","","","","","","","","","",""
"50188b37-6a2b-445c-b913-a9b450670949","SB10:11:12:13.jpg","13r22","rect:x=405,y=1148,w=78,h=71","","","","","","","","","","","",""
"3daad2e9-4ed1-4362-8a21-8aab2d109f51","SB10:11:12:13.jpg","13r27","rect:x=403,y=1795,w=77,h=66","","","","","","","","","","","",""
"246376ad-fbc2-443e-8899-d97ac546958d","SB10:11:12:13.jpg","12r8","rect:x=840,y=1258,w=63,h=64","","","","","","","","","","","",""
"d9ce38ab-5ecf-4069-9675-c80dde2410e0","SB10:11:12:13.jpg","13r12","rect:x=522,y=2035,w=69,h=94","","","","","","","","","","","",""
"bc4a75fa-be2a-40b6-83e5-9c9f38299455","SB10:11:12:13.jpg","10r29","rect:x=1456,y=2262,w=80,h=114","","","","","","","","","","","",""
"6d4e482d-718d-4395-a586-1cff26144dbf","SB10:11:12:13.jpg","10r14","rect:x=1660,y=2258,w=68,h=90","","","","","","","","","","","",""
"ca4a5ccd-f786-4b6e-bc80-1bdc4d3639d9","SB10:11:12:13.jpg","13r1","rect:x=536,y=410,w=69,h=102","","","","","","","","","","","",""
"02f3bde2-abe6-4d95-b9bd-775d3ec5fc10","SB10:11:12:13.jpg","13r3","rect:x=534,y=683,w=69,h=75","","","","","","","","","","","",""
"68a3a2fc-a4d2-489a-ac17-e70b25d99d9c","SB10:11:12:13.jpg","12r13","rect:x=834,y=1956,w=63,h=77","","","","","","","","","","","",""
"7b3c3e4b-97e0-46fc-bbcb-79d4b747114a","SB10:11:12:13.jpg","13r8","rect:x=531,y=1374,w=61,h=77","","","","","","","","","","","",""
"7c222425-c31d-4c7b-8a8e-1099262c9cfe","SB10:11:12:13.jpg","13r4","rect:x=534,y=812,w=64,h=75","","","","","","","","","","","",""
"2ff5f48e-3f28-4bb1-b042-a4cca00499b9","SB10:11:12:13.jpg","13r6","rect:x=532,y=1114,w=65,h=86","","","","","","","","","","","",""
