"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"a01aa3e1-8aa2-4579-90e5-d740c30a043a","SB63a:47:23a:51b.jpg","51br13","rect:x=550,y=1888,w=67,h=61","","","","","","","","","","","",""
"32eda80d-69e5-4640-aa35-371483e85dfb","SB63a:47:23a:51b.jpg","51br12","rect:x=551,y=1740,w=63,h=76","","","","","","","","","","","",""
"e4629d39-d3d8-4d58-b70e-75c9a1e38b8a","SB63a:47:23a:51b.jpg","51br6","rect:x=546,y=973,w=74,h=71","","","","","","","","","","","",""
"6657abf5-44a3-4884-870a-90023ec15e4f","SB63a:47:23a:51b.jpg","63ar14","rect:x=1663,y=2226,w=73,h=76","","","","","","","","","","","",""
"9e4b8d7d-07f6-4131-8539-518062aaf3df","SB63a:47:23a:51b.jpg","63ar11","rect:x=1662,y=1770,w=71,h=85","","","","","","","","","","","",""
"9c913d1f-9cb8-48d7-a1d1-a5be375012d6","SB63a:47:23a:51b.jpg","47r9","rect:x=1291,y=1342,w=81,h=56","","","","","","","","","","","",""
"71dbc06c-4d35-497a-9f78-dfaa50c5e37d","SB63a:47:23a:51b.jpg","47r10","rect:x=1297,y=1452,w=74,h=95","","","","","","","","","","","",""
"659b3028-6415-4c49-b866-2331323b84c5","SB63a:47:23a:51b.jpg","23ar18","rect:x=918,y=2375,w=87,h=77","","","","","","","","","","","",""
"ca86ddff-6add-4bea-b44b-f21846e29d34","SB63a:47:23a:51b.jpg","51br8","rect:x=547,y=1226,w=71,h=62","","","","","","","","","","","",""
"9c8aa720-6d28-4357-b4c6-666b596eb25e","SB63a:47:23a:51b.jpg","51br5","rect:x=550,y=821,w=70,h=79","","","","","","","","","","","",""
"e7ca7ee2-2e72-4474-8a14-521dfbe9529f","SB63a:47:23a:51b.jpg","23ar2","rect:x=920,y=464,w=89,h=87","","","","","","","","","","","",""
"2bd5340f-1e32-4ffc-80b4-afc0871d6b26","SB63a:47:23a:51b.jpg","23ar14","rect:x=922,y=1887,w=85,h=79","","","","","","","","","","","",""
"eb516bdb-1ec2-41af-87a0-b23111c9abd1","SB63a:47:23a:51b.jpg","23ar11","rect:x=925,y=1540,w=69,h=72","","","","","","","","","","","",""
"06a12b35-69a4-4193-a6e7-ea0be2dfd3ba","SB63a:47:23a:51b.jpg","23ar10","rect:x=925,y=1453,w=71,h=41","","","","","","","","","","","",""
"9b6f544c-f401-403c-ad9a-80eec1cf6eca","SB63a:47:23a:51b.jpg","23ar1","rect:x=922,y=314,w=73,h=101","","","","","","","","","","","",""
"62387fc6-ddad-4c21-b77f-739390745d81","SB63a:47:23a:51b.jpg","51br11","rect:x=548,y=1615,w=70,h=62","","","","","","","","","","","",""
"1efe39de-7e83-4d4d-a250-b8e8d0fbddd1","SB63a:47:23a:51b.jpg","63ar5","rect:x=1665,y=965,w=67,h=76","","","","","","","","","","","",""
"23113401-1e6e-4472-b278-6b9a2e6e4760","SB63a:47:23a:51b.jpg","63ar8","rect:x=1663,y=1355,w=73,h=84","","","","","","","","","","","",""
"613a811c-eb8a-47ab-b4e9-11a53ddb595a","SB63a:47:23a:51b.jpg","63ar1","rect:x=1665,y=456,w=78,h=76","","","","","","","","","","","",""
"31c84219-6454-4efb-9f49-671e788aa872","SB63a:47:23a:51b.jpg","47r3","rect:x=1296,y=550,w=76,h=65","","","","","","","","","","","",""
"3ae5c520-3118-4aa0-a4bb-66e8885a5c41","SB63a:47:23a:51b.jpg","47r6","rect:x=1297,y=960,w=69,h=74","","","","","","","","","","","",""
"06e1a6b3-c74d-4832-b16e-cf6a6110ca7f","SB63a:47:23a:51b.jpg","63ar12","rect:x=1663,y=1928,w=72,h=76","","","","","","","","","","","",""
"cc0362a2-7f78-4b81-9409-8cf351accfd4","SB63a:47:23a:51b.jpg","47r1","rect:x=1292,y=293,w=88,h=79","","","","","","","","","","","",""
"3a6927c3-b5f5-4571-b528-9aca221ec1b3","SB63a:47:23a:51b.jpg","47r11","rect:x=1295,y=1612,w=79,h=73","","","","","","","","","","","",""
"cdc383f3-aa2b-432e-b38d-a40041a75c78","SB63a:47:23a:51b.jpg","23ar13","rect:x=922,y=1760,w=78,h=60","","","","","","","","","","","",""
"f0c9c591-d340-41aa-addc-642f5cbe47d1","SB63a:47:23a:51b.jpg","23ar15","rect:x=920,y=2016,w=80,h=84","","","","","","","","","","","",""
"9403db9c-3fa9-4bc0-8357-ce709cd061ca","SB63a:47:23a:51b.jpg","23ar12","rect:x=921,y=1655,w=82,h=77","","","","","","","","","","","",""
"885fd260-1963-4cff-9f33-95d3b4508940","SB63a:47:23a:51b.jpg","23ar4","rect:x=921,y=763,w=84,h=84","","","","","","","","","","","",""
"6ae50f2b-ab59-4c04-bbd4-380763f2a526","SB63a:47:23a:51b.jpg","41br2","rect:x=543,y=420,w=80,h=68","","","","","","","","","","","",""
"743b6da9-b955-4bf5-957d-03f9a5006adc","SB63a:47:23a:51b.jpg","51br9","rect:x=549,y=1330,w=73,h=62","","","","","","","","","","","",""
"4b85fe25-077f-4b25-b71b-e62cce09b559","SB63a:47:23a:51b.jpg","51br1","rect:x=540,y=306,w=77,h=77","","","","","","","","","","","",""
