"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"9e514f45-a791-4343-bb20-46d95942dcff","AD41:42.jpg","41r27","rect:x=1379,y=791,w=112,h=130","","","","","","","","","","","",""
"9fc0bd34-aa6f-4158-aae8-9dbf9adb3401","AD41:42.jpg","41r29","rect:x=1379,y=1182,w=109,h=96","","","","","","","","","","","",""
"50759c89-ff9a-4c36-a82b-afafa4359bf5","AD41:42.jpg","42r24","rect:x=681,y=2591,w=119,h=134","","","","","","","","","","","",""
"65d67e35-228a-40c4-a2a1-b71735cf4502","AD41:42.jpg","42r20","rect:x=671,y=1839,w=117,h=101","","","","","","","","","","","",""
"c88bf63b-201f-4c81-acf2-c548c1043e57","AD41:42.jpg","42r10","rect:x=858,y=2230,w=121,h=160","","","","","","","","","","","",""
"93c6fc80-c34d-4ae7-bf6b-c3282087e7d9","AD41:42.jpg","41r16","rect:x=1555,y=797,w=110,h=89","","","","","","","","","","","",""
"59e2707a-ddff-4170-bdf3-81ffc6a9f59b","AD41:42.jpg","41r12","rect:x=1756,y=2616,w=105,h=106","","","","","","","","","","","",""
"bfdd09c2-d0c8-4d47-8dcf-bb6d9db7cea4","AD41:42.jpg","42r15","rect:x=662,y=765,w=117,h=153","","","","","","","","","","","",""
"95e63fde-c74c-4ab8-a2c7-b264cb2998c1","AD41:42.jpg","42r7","rect:x=849,y=1628,w=125,h=79","","","","","","","","","","","",""
"e4932f17-f5d8-46f3-9582-58ec9eef6ed8","AD41:42.jpg","42r14","rect:x=665,y=585,w=107,h=104","","","","","","","","","","","",""
"e4f40d60-ca64-4d61-b0bb-174629ac2c92","AD41:42.jpg","41r32","rect:x=1380,y=1767,w=100,h=140","","","","","","","","","","","",""
"9232620f-febe-4117-9e41-d3ad4cce5997","AD41:42.jpg","42r2","rect:x=858,y=619,w=122,h=143","","","","","","","","","","","",""
"6065a1a0-3375-466f-aabd-b44cc3a0a88c","AD41:42.jpg","42r11","rect:x=866,y=2471,w=104,h=194","","","","","","","","","","","",""
"c7334132-a96d-4852-9a78-3187fea4b1a9","AD41:42.jpg","42r5","rect:x=855,y=1226,w=119,h=80","","","","","","","","","","","",""
"7000c588-7039-483e-8214-764346fd259c","AD41:42.jpg","42r21","rect:x=670,y=2029,w=134,h=139","","","","","","","","","","","",""
"a282c61b-56da-4480-aec1-77995c91005d","AD41:42.jpg","41r19","rect:x=1566,y=1396,w=113,h=129","","","","","","","","","","","",""
"542f5052-f2f9-4059-b280-2c106dcf1bf4","AD41:42.jpg","41r21","rect:x=1570,y=1822,w=109,h=125","","","","","","","","","","","",""
"eb9a3741-6504-4c99-be64-aff531f3ad2b","AD41:42.jpg","41r25","rect:x=1381,y=311,w=105,h=135","","","","","","","","","","","",""
"e1763e53-a006-4361-916b-70cc5b17a2e7","AD41:42.jpg","42r22","rect:x=680,y=2222,w=115,h=88","","","","","","","","","","","",""
"282d040f-4ffd-4ca6-9922-1985c96aebec","AD41:42.jpg","42r25","rect:x=488,y=338,w=111,h=126","PLACE","","","","","","","UNVERIFIED","","","",""
"764b3143-1a6f-4b08-8baa-7cd836e933a7","AD41:42.jpg","42r28","rect:x=490,y=1072,w=121,h=130","","","","","","","","","","","",""
"cdb3c96b-6176-43ec-89f2-ca8294a42dec","AD41:42.jpg","42r17","rect:x=667,y=1244,w=113,h=163","","","","","","","","","","","",""
