"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"e9945e47-3332-4d57-950d-1047138d2eb6","AD7:8.jpg","7r3","rect:x=1787,y=755,w=99,h=118","","","","","","","","","","","",""
"cf685253-1cbc-4139-8069-fa56ff09dc35","AD7:8.jpg","7r2","rect:x=1792,y=634,w=95,h=86","","","","","","","","","","","",""
"aa0b327c-a7a7-4fd4-b93c-95456c8d15f0","AD7:8.jpg","7r22","rect:x=1613,y=1658,w=96,h=116","","","","","","","","","","","",""
"409dd251-14cc-46a2-b59a-aa7f3dda4863","AD7:8.jpg","7r23","rect:x=1610,y=1827,w=100,h=129","","","","","","","","","","","",""
"3dca6cef-c3fb-404e-8c5f-4f812b693382","AD7:8.jpg","7r20","rect:x=1607,y=1286,w=99,h=135","","","","","","","","","","","",""
"2bbac9e9-c6a0-461e-ae59-ef002a09b666","AD7:8.jpg","7r17","rect:x=1607,y=689,w=99,h=162","","","","","","","","","","","",""
"cb473fe3-3f9c-4396-864b-414837b1337a","AD7:8.jpg","7r32","rect:x=1433,y=1093,w=106,h=105","","","","","","","","","","","",""
"f8944b9e-29b5-4ed1-855d-3e7c138ae18e","AD7:8.jpg","7r41","rect:x=1258,y=506,w=99,h=110","","","","","","","","","","","",""
"7dc217cf-1e34-4bbb-b1df-8f8080eed2dd","AD7:8.jpg","8r7","rect:x=896,y=1544,w=104,h=138","","","","","","","","","","","",""
"7dd79315-1c3a-490b-8d1a-78ae63af9c99","AD7:8.jpg","8r12","rect:x=898,y=2527,w=114,h=143","","","","","","","","","","","",""
"f6415a99-8e28-4746-a765-744bd96af4c7","AD7:8.jpg","8r23","rect:x=735,y=2086,w=92,h=140","","","","","","","","","","","",""
"c0b87381-95fa-441d-bbbc-50773f57b0d7","AD7:8.jpg","8r39","rect:x=392,y=309,w=97,h=172","","","","","","","","","","","",""
"7493a751-7e1a-4a20-973b-aefd4db995cc","AD7:8.jpg","8r2","rect:x=903,y=665,w=114,h=135","","","","","","","","","","","",""
"55aab8ba-cece-4095-9d9a-4f798a3a9df1","AD7:8.jpg","8r40","rect:x=390,y=526,w=94,h=186","","","","","","","","","","","",""
"906f4e3e-a129-4948-8886-8ebaacc9bb52","AD7:8.jpg","8r24","rect:x=740,y=2248,w=89,h=128","","","","","","","","","","","",""
"faedd5b3-fa8f-4fa9-af44-f5f7e3156cc6","AD7:8.jpg","8r18","rect:x=735,y=1140,w=97,h=162","","","","","","","","","","","",""
"40be813e-56a3-4d94-8e3b-34e72e56757a","AD7:8.jpg","8r1","rect:x=903,y=484,w=109,h=128","","","","","","","","","","","",""
"0c6f90b8-6e18-49f7-a5e1-9c8e38b75a55","AD7:8.jpg","8r3","rect:x=903,y=849,w=106,h=147","","","","","","","","","","","",""
"ad29e4a7-d3f4-4ae2-973f-62b2242712f9","AD7:8.jpg","8r13","rect:x=906,y=2715,w=101,h=167","","","","","","","","","","","",""
"4f66f69c-82bd-484c-ae27-b618e208f2b4","AD7:8.jpg","8r26","rect:x=561,y=331,w=99,h=164","","","","","","","","","","","",""
"25d41088-5457-49f8-b115-a333c534450f","AD7:8.jpg","8r34","rect:x=557,y=1922,w=99,h=176","","","","","","","","","","","",""
