"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"34349a31-3e1a-47eb-be47-1f3af0522c6e","SB20:21:22:25.jpg","22r32","rect:x=763,y=2289,w=63,h=80","","","","","","","","","","","",""
"a5467c65-a9b0-407d-ac05-b9c996e21d41","SB20:21:22:25.jpg","21r18","rect:x=1216,y=610,w=61,h=101","","","","","","","","","","","",""
"1b412d24-82e9-4a14-ab73-00a6f6f78ccf","SB20:21:22:25.jpg","21r25","rect:x=1217,y=1605,w=70,h=82","","","","","","","","","","","",""
"80a3e2e4-8863-46c6-841d-6701c626a8c5","SB20:21:22:25.jpg","21r26","rect:x=1226,y=1734,w=57,h=81","","","","","","","","","","","",""
"045cd043-25c2-475f-84af-01cfa20edead","SB20:21:22:25.jpg","21r22","rect:x=1219,y=1166,w=64,h=121","","","","","","","","","","","",""
"54f6d2c3-7a7c-4d52-ace2-a209bad95304","SB20:21:22:25.jpg","22r26","rect:x=765,y=1570,w=59,h=67","","","","","","","","","","","",""
"ca32df28-f8a9-4392-b8c3-9c7cacaa3498","SB20:21:22:25.jpg","22r19","rect:x=764,y=608,w=68,h=76","","","","","","","","","","","",""
"2d88a6d1-f111-4931-99d0-61edb78b9388","SB20:21:22:25.jpg","22r15","rect:x=987,y=2284,w=64,h=90","","","","","","","","","","","",""
"cf9c8c56-8b8d-4fbe-b3a6-873d2870ef94","SB20:21:22:25.jpg","22r29","rect:x=762,y=1937,w=65,h=72","","","","","","","","","","","",""
"6fe07c42-1749-410a-8561-abc913be5f74","SB20:21:22:25.jpg","22r24","rect:x=764,y=1277,w=63,h=100","","","","","","","","","","","",""
"c1fc27b7-5445-4473-b24c-ee5f865400f0","SB20:21:22:25.jpg","22r14","rect:x=987,y=2158,w=65,h=100","","","","","","","","","","","",""
"bcd740c9-774b-4f8e-b1a8-7988c0cd86a6","SB20:21:22:25.jpg","22r11","rect:x=982,y=1752,w=65,h=83","","","","","","","","","","","",""
"65b332e1-c7ca-4465-9943-86e0df2ee7ce","SB20:21:22:25.jpg","22r3","rect:x=984,y=669,w=64,h=101","","","","","","","","","","","",""
"4e761fa5-4791-4ece-813c-0ed3343b9b95","SB20:21:22:25.jpg","25r12","rect:x=530,y=1770,w=52,h=82","","","","","","","","","","","",""
"ae4b2ccb-4eae-48ff-b61c-948ccee16f08","SB20:21:22:25.jpg","25r14","rect:x=527,y=2006,w=67,h=118","","","","","","","","","","","",""
"ff17d845-b66b-4c2f-924c-f985ab84f34c","SB20:21:22:25.jpg","25r13","rect:x=526,y=1895,w=61,h=87","","","","","","","","","","","",""
"ce5ec434-3a43-4c01-8cf1-36ee0606b5eb","SB20:21:22:25.jpg","25r18","rect:x=403,y=420,w=64,h=93","","","","","","","","","","","",""
"86917e9c-8bdb-40b3-8121-715b7da0581e","SB20:21:22:25.jpg","25r8","rect:x=526,y=1262,w=59,h=92","","","","","","","","","","","",""
"9616d332-e0c2-40a5-84bd-428c6341f5f0","SB20:21:22:25.jpg","25r9","rect:x=526,y=1400,w=59,h=86","","","","","","","","","","","",""
"3b65722d-8a3c-406e-a547-d39159d92244","SB20:21:22:25.jpg","25r2","rect:x=522,y=529,w=60,h=76","","","","","","","","","","","",""
"e68d6cfd-329f-43e2-aaee-b4e2a405aff3","SB20:21:22:25.jpg","25r24","rect:x=407,y=1241,w=69,h=69","","","","","","","","","","","",""
"a4ee8628-340d-4327-9483-2764e9f3db6f","SB20:21:22:25.jpg","25r30","rect:x=407,y=1926,w=64,h=63","","","","","","","","","","","",""
"82301031-76c9-4773-a4ff-694dec3afd9f","SB20:21:22:25.jpg","20r14","rect:x=1738,y=2085,w=63,h=94","","","","","","","","","","","",""
"34cc635c-28c6-46c3-ab05-fc3c7b889a8e","SB20:21:22:25.jpg","20r28","rect:x=1610,y=1732,w=63,h=97","","","","","","","","","","","",""
"f416b83e-05d0-4a3f-bf3f-690f77531ea0","SB20:21:22:25.jpg","22r9","rect:x=983,y=1495,w=65,h=83","","","","","","","","","","","",""
"d998a8bd-9e6e-441e-85a0-fa6fe7d611ea","SB20:21:22:25.jpg","22r5","rect:x=982,y=936,w=65,h=57","","","","","","","","","","","",""
"8fb32c19-dd8d-43c2-8ca2-3d634e52e7fc","SB20:21:22:25.jpg","25r17","rect:x=396,y=299,w=77,h=80","","","","","","","","","","","",""
"d27a7e17-fb4d-4524-9c60-e0be1163055b","SB20:21:22:25.jpg","25r19","rect:x=403,y=555,w=65,h=105","","","","","","","","","","","",""
"ee9165a0-c85a-4aff-84cb-fa8a1e1c2790","SB20:21:22:25.jpg","20r23","rect:x=1608,y=1060,w=64,h=85","","","","","","","","","","","",""
"afa47c22-d7e4-49c2-b1f6-6c815ab2b295","SB20:21:22:25.jpg","21r6","rect:x=1381,y=1126,w=60,h=98","","","","","","","","","","","",""
"fd82a752-3b51-45ab-b110-f71a80edfe0e","SB20:21:22:25.jpg","21r14","rect:x=1379,y=2288,w=65,h=72","","","","","","","","","","","",""
"01b91709-0c8b-4fbe-9edf-3e2e89170246","SB20:21:22:25.jpg","21r10","rect:x=1383,y=1650,w=56,h=104","","","","","","","","","","","",""
"291efeca-c717-4ad1-8bef-e5abde46fdff","SB20:21:22:25.jpg","21r15","rect:x=1377,y=2433,w=69,h=103","","","","","","","","","","","",""
"ea67ae1e-5516-4533-9648-4b2a6bdfc101","SB20:21:22:25.jpg","22r30","rect:x=763,y=2065,w=61,h=75","","","","","","","","","","","",""
"743e3413-65b2-4985-a84b-23e5cd415454","SB20:21:22:25.jpg","21r27","rect:x=1226,y=1848,w=56,h=86","","","","","","","","","","","",""
"c3c7d99c-9c9b-4464-8231-996c2ce3593a","SB20:21:22:25.jpg","21r30","rect:x=1222,y=2241,w=62,h=84","","","","","","","","","","","",""
"3573af19-b78a-49b5-8629-ffcf4db4a7c4","SB20:21:22:25.jpg","21r16","rect:x=1219,y=320,w=58,h=98","","","","","","","","","","","",""
"8aa2c27c-9621-4e4c-a465-14d831c7e3c1","SB20:21:22:25.jpg","21r1","rect:x=983,y=420,w=64,h=86","","","","","","","","","","","",""
"b58745a3-03cb-4bcb-85fe-bec437d76126","SB20:21:22:25.jpg","22r23","rect:x=764,y=1137,w=65,h=92","","","","","","","","","","","",""
"b5c51db7-df92-44a7-8c29-2b473b6ee483","SB20:21:22:25.jpg","22r20","rect:x=765,y=741,w=65,h=66","","","","","","","","","","","",""
"8d3457f1-b0ad-4cdc-a78f-dedf54a2a2a0","SB20:21:22:25.jpg","22r13","rect:x=984,y=2029,w=65,h=80","","","","","","","","","","","",""
"91deecde-72e7-4d01-98fe-e04569d81523","SB20:21:22:25.jpg","22r10","rect:x=987,y=1628,w=57,h=75","","","","","","","","","","","",""
"e700adc1-46b2-4e20-8cb2-0ec09e6c183a","SB20:21:22:25.jpg","25r28","rect:x=408,y=1706,w=67,h=63","","","","","","","","","","","",""
"6d5da8b6-8d7c-4da6-b4eb-daed49296721","SB20:21:22:25.jpg","25r29","rect:x=409,y=1811,w=61,h=68","","","","","","","","","","","",""
"43b3777f-c0fa-405f-9c1e-c00769b2d9e3","SB20:21:22:25.jpg","25r3","rect:x=523,y=669,w=59,h=57","","","","","","","","","","","",""
"7030d650-b47e-47f9-ad7e-e8ed42940039","SB20:21:22:25.jpg","25r7","rect:x=523,y=1131,w=57,h=82","","","","","","","","","","","",""
