"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"0b69afab-5119-468b-a573-fb67174bd4b8","AD33:34.jpg","33r22","rect:x=1577,y=2539,w=128,h=173","","","","","","","","","","","",""
"1b823bdd-f69c-44cf-ad31-a0e5248e7f22","AD33:34.jpg","34r26","rect:x=526,y=487,w=113,h=140","","","","","","","","","","","",""
"8b589841-8646-44fb-bb73-c6c603ad0574","AD33:34.jpg","34r33","rect:x=523,y=1918,w=120,h=143","","","","","","","","","","","",""
"8b26c739-9a18-4de9-934e-ef8bac34d59a","AD33:34.jpg","34r20","rect:x=707,y=1767,w=100,h=141","","","","","","","","","","","",""
"0a57412d-7706-4978-b08c-c2a4fd702d10","AD33:34.jpg","33r5","rect:x=1744,y=1215,w=119,h=145","","","","","","","","","","","",""
"5400cfeb-98df-4326-bc44-02d5a3261ede","AD33:34.jpg","34r12","rect:x=888,y=2599,w=119,h=128","","","","","","","","","","","",""
"555ae980-ec79-44bd-83ad-24a917ae1dda","AD33:34.jpg","34r17","rect:x=709,y=1115,w=97,h=143","","","","","","","","","","","",""
"612fb2db-b7a0-4a40-aad5-87e579b7d0ec","AD33:34.jpg","34r32","rect:x=528,y=1704,w=113,h=145","","","","","","","","","","","",""
"22ee8a10-b0d2-4522-ab40-83108fe6b748","AD33:34.jpg","33r6","rect:x=1737,y=1421,w=135,h=142","","","","","","","","","","","",""
"6b1f18fb-8118-4f7d-b719-a98ee3f9b0cc","AD33:34.jpg","34r31","rect:x=533,y=1550,w=101,h=87","","","","","","","","","","","",""
"06d2c3aa-c6b2-45cb-8415-a9c19253a887","AD33:34.jpg","34r37","rect:x=342,y=265,w=114,h=155","","","","","","","","","","","",""
"046d509c-a06e-4d10-97e1-2071e30460a6","AD33:34.jpg","33r7","rect:x=1745,y=1646,w=123,h=225","","","","","","","","","","","",""
"780dcbcb-62d1-41e7-ba77-c8e9c54f9634","AD33:34.jpg","33r18","rect:x=1575,y=1639,w=128,h=116","","","","","","","","","","","",""
"6ef79560-286b-42ed-804c-5ab2715eb094","AD33:34.jpg","33r12","rect:x=1583,y=321,w=100,h=177","","","","","","","","","","","",""
"c5d0f385-5c67-4411-b3e5-8f9f95ff44e2","AD33:34.jpg","33r14","rect:x=1573,y=757,w=130,h=193","","","","","","","","","","","",""
"fc3c6bd8-c5a6-4290-a38b-12d8b96e55aa","AD33:34.jpg","34r13","rect:x=697,y=285,w=102,h=128","","","","","","","","","","","",""
"6732bc7e-e766-4f77-ab4a-933ba25daa7a","AD33:34.jpg","34r4","rect:x=878,y=979,w=105,h=139","","","","","","","","","","","",""
"20528594-edfc-475b-b2c5-cb4b9b552700","AD33:34.jpg","34r24","rect:x=706,y=2599,w=110,h=70","","","","","","","","","","","",""
"3523f42f-1738-455c-bba1-4b31ea611de7","AD33:34.jpg","34r28","rect:x=531,y=919,w=118,h=70","","","","","","","","","","","",""
"a84f22f3-1ef3-447f-91c8-ab2f3ccb1d29","AD33:34.jpg","33r20","rect:x=1577,y=2014,w=122,h=169","","","","","","","","","","","",""
"2ddf20d3-360b-424c-95f2-dd6c20f70f6c","AD33:34.jpg","33r21","rect:x=1579,y=2268,w=122,h=188","","","","","","","","","","","",""
"00f1367a-8631-420f-9371-d29b5578be04","AD33:34.jpg","33r19","rect:x=1579,y=1846,w=116,h=105","","","","","","","","","","","",""
"13432310-e29f-45d9-a6ad-0f140b6932d1","AD33:34.jpg","33r11","rect:x=1751,y=2618,w=132,h=170","","","","","","","","","","","",""
